===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,OutperformSMACross_1,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
911,,911,2020-02-07 22:00:00,9759.0,9819.0,9757.82,9810.88,900.71,,OutperformSMACross_1,911,737462.9166666666,Broker,911,106.17432911891835,12303.788331897924,BuySell,911,,,Trades - Net Profit/Loss,911,,
912,,912,2020-02-07 23:00:00,9810.88,9831.0,9791.23,9813.73,1064.59,,OutperformSMACross_1,912,737462.9583333334,Broker,912,106.17432911891835,12307.331663373583,BuySell,912,,,Trades - Net Profit/Loss,912,,
913,,913,2020-02-08 00:00:00,9813.73,9830.06,9769.81,9790.0,1377.56,,OutperformSMACross_1,913,737463.0,Broker,913,106.17432911891835,12277.828766560458,BuySell,913,,,Trades - Net Profit/Loss,913,,
914,,914,2020-02-08 01:00:00,9790.0,9795.4,9760.0,9786.43,1279.41,,OutperformSMACross_1,914,737463.0416666666,Broker,914,106.17432911891835,12273.39027765937,BuySell,914,,,Trades - Net Profit/Loss,914,,
915,,915,2020-02-08 02:00:00,9786.43,9790.86,9706.74,9729.08,2190.44,,OutperformSMACross_1,915,737463.0833333334,Broker,915,106.17432911891835,12202.08850217548,BuySell,915,,,Trades - Net Profit/Loss,915,,
916,,916,2020-02-08 03:00:00,9729.08,9729.73,9667.11,9714.11,2470.26,,OutperformSMACross_1,916,737463.125,Broker,916,106.17432911891835,12183.476687371753,BuySell,916,,,Trades - Net Profit/Loss,916,,
917,,917,2020-02-08 04:00:00,9714.11,9765.0,9700.02,9757.11,1315.27,,OutperformSMACross_1,917,737463.1666666666,Broker,917,106.17432911891835,12236.937478057145,BuySell,917,,,Trades - Net Profit/Loss,917,,
918,,918,2020-02-08 05:00:00,9757.11,9780.0,9735.15,9760.99,1689.36,,OutperformSMACross_1,918,737463.2083333334,Broker,918,106.17432911891835,12241.761381960849,BuySell,918,,,Trades - Net Profit/Loss,918,,
919,,919,2020-02-08 06:00:00,9760.99,9796.88,9751.81,9762.97,1476.79,,OutperformSMACross_1,919,737463.25,Broker,919,106.17432911891835,12244.22306488078,BuySell,919,,,Trades - Net Profit/Loss,919,,
920,,920,2020-02-08 07:00:00,9762.97,9779.09,9754.92,9771.39,1095.17,,OutperformSMACross_1,920,737463.2916666666,Broker,920,106.17432911891835,12254.691433661501,BuySell,920,,,Trades - Net Profit/Loss,920,,
921,,921,2020-02-08 08:00:00,9771.39,9821.0,9769.51,9805.49,1949.68,,OutperformSMACross_1,921,737463.3333333334,Broker,921,106.17432911891835,12297.08708394922,BuySell,921,,,Trades - Net Profit/Loss,921,,
922,,922,2020-02-08 09:00:00,9805.49,9821.5,9780.0,9809.31,1125.42,,OutperformSMACross_1,922,737463.375,Broker,922,106.17432911891835,12301.836391400806,BuySell,922,,,Trades - Net Profit/Loss,922,,
923,,923,2020-02-08 10:00:00,9809.31,9845.0,9791.0,9796.28,1918.51,,OutperformSMACross_1,923,737463.4166666666,Broker,923,12289.640729338524,12289.640729338524,BuySell,923,,9992.675,Trades - Net Profit/Loss,923,505.5864431100297,
924,,924,2020-02-08 11:00:00,9796.28,9817.89,9785.35,9810.02,1118.06,,OutperformSMACross_1,924,737463.4583333334,Broker,924,12289.640729338524,12289.640729338524,BuySell,924,,,Trades - Net Profit/Loss,924,,
925,,925,2020-02-08 12:00:00,9810.02,9829.99,9801.15,9810.15,1475.38,,OutperformSMACross_1,925,737463.5,Broker,925,12289.640729338524,12289.640729338524,BuySell,925,,,Trades - Net Profit/Loss,925,,
926,,926,2020-02-08 13:00:00,9810.15,9866.0,9750.0,9793.51,3805.94,,OutperformSMACross_1,926,737463.5416666666,Broker,926,12289.640729338524,12289.640729338524,BuySell,926,,,Trades - Net Profit/Loss,926,,
927,,927,2020-02-08 14:00:00,9793.51,9849.0,9783.25,9840.99,2705.51,,OutperformSMACross_1,927,737463.5833333334,Broker,927,110.72966297133985,12336.459682729628,BuySell,927,9636.50125,,Trades - Net Profit/Loss,927,,
928,,928,2020-02-08 15:00:00,9840.99,9850.0,9817.17,9829.47,1122.36,,OutperformSMACross_1,928,737463.625,Broker,928,110.72966297133985,12322.148072837977,BuySell,928,,,Trades - Net Profit/Loss,928,,
929,,929,2020-02-08 16:00:00,9829.47,9871.0,9810.1,9858.41,1877.82,,OutperformSMACross_1,929,737463.6666666666,Broker,929,110.72966297133985,12358.101023381756,BuySell,929,,,Trades - Net Profit/Loss,929,,
930,,930,2020-02-08 17:00:00,9858.41,9888.0,9840.49,9862.19,2124.87,,OutperformSMACross_1,930,737463.7083333334,Broker,930,110.72966297133985,12362.797020377453,BuySell,930,,,Trades - Net Profit/Loss,930,,
931,,931,2020-02-08 18:00:00,9862.19,9869.51,9816.0,9841.76,1279.23,,OutperformSMACross_1,931,737463.75,Broker,931,110.72966297133985,12337.416274710233,BuySell,931,,,Trades - Net Profit/Loss,931,,
932,,932,2020-02-08 19:00:00,9841.76,9869.43,9841.27,9862.69,1120.84,,OutperformSMACross_1,932,737463.7916666666,Broker,932,110.72966297133985,12363.418184001222,BuySell,932,,,Trades - Net Profit/Loss,932,,
933,,933,2020-02-08 20:00:00,9862.69,9870.0,9845.39,9856.87,722.65,,OutperformSMACross_1,933,737463.8333333334,Broker,933,110.72966297133985,12356.187839420547,BuySell,933,,,Trades - Net Profit/Loss,933,,
934,,934,2020-02-08 21:00:00,9856.87,9940.0,9856.73,9914.67,2373.12,,OutperformSMACross_1,934,737463.875,Broker,934,110.72966297133985,12427.994354328297,BuySell,934,,,Trades - Net Profit/Loss,934,,
935,,935,2020-02-08 22:00:00,9914.67,9929.5,9840.0,9913.26,1588.42,,OutperformSMACross_1,935,737463.9166666666,Broker,935,110.72966297133985,12426.242672909268,BuySell,935,,,Trades - Net Profit/Loss,935,,
936,,936,2020-02-08 23:00:00,9913.26,9923.0,9892.5,9895.05,758.44,,OutperformSMACross_1,936,737463.9583333334,Broker,936,110.72966297133985,12403.619893731582,BuySell,936,,,Trades - Net Profit/Loss,936,,
937,,937,2020-02-09 00:00:00,9895.05,9947.5,9880.75,9936.95,1344.69,,OutperformSMACross_1,937,737464.0,Broker,937,110.72966297133985,12455.673405403466,BuySell,937,,,Trades - Net Profit/Loss,937,,
938,,938,2020-02-09 01:00:00,9936.95,9944.25,9909.56,9938.9,890.62,,OutperformSMACross_1,938,737464.0416666666,Broker,938,110.72966297133985,12458.095943536166,BuySell,938,,,Trades - Net Profit/Loss,938,,
939,,939,2020-02-09 02:00:00,9938.9,9938.9,9938.9,9938.9,0.0,,OutperformSMACross_1,939,737464.0833333334,Broker,939,110.72966297133985,12458.095943536166,BuySell,939,,,Trades - Net Profit/Loss,939,,
940,,940,2020-02-09 03:00:00,9938.9,10052.67,9937.92,10052.63,4488.62,,OutperformSMACross_1,940,737464.125,Broker,940,110.72966297133985,12599.38582139877,BuySell,940,,,Trades - Net Profit/Loss,940,,
941,,941,2020-02-09 04:00:00,10052.63,10131.0,10052.22,10091.27,3557.88,,OutperformSMACross_1,941,737464.1666666666,Broker,941,110.72966297133985,12647.389346243675,BuySell,941,,,Trades - Net Profit/Loss,941,,
942,,942,2020-02-09 05:00:00,10091.27,10114.25,10040.0,10099.99,1929.59,,OutperformSMACross_1,942,737464.2083333334,Broker,942,110.72966297133985,12658.222439842215,BuySell,942,,,Trades - Net Profit/Loss,942,,
943,,943,2020-02-09 06:00:00,10099.99,10123.1,10088.12,10096.76,1612.09,,OutperformSMACross_1,943,737464.25,Broker,943,110.72966297133985,12654.209722832664,BuySell,943,,,Trades - Net Profit/Loss,943,,
944,,944,2020-02-09 07:00:00,10096.76,10166.0,10094.87,10127.87,1919.63,,OutperformSMACross_1,944,737464.2916666666,Broker,944,110.72966297133985,12692.8585235036,BuySell,944,,,Trades - Net Profit/Loss,944,,
945,,945,2020-02-09 08:00:00,10127.87,10151.04,10086.43,10110.93,2369.0,,OutperformSMACross_1,945,737464.3333333334,Broker,945,110.72966297133985,12671.813499930291,BuySell,945,,,Trades - Net Profit/Loss,945,,
946,,946,2020-02-09 09:00:00,10110.93,10141.05,10075.0,10075.0,2177.54,,OutperformSMACross_1,946,737464.375,Broker,946,110.72966297133985,12627.176681926216,BuySell,946,,,Trades - Net Profit/Loss,946,,
947,,947,2020-02-09 10:00:00,10075.0,10126.16,10050.0,10121.59,1897.07,,OutperformSMACross_1,947,737464.4166666666,Broker,947,110.72966297133985,12685.056708389056,BuySell,947,,,Trades - Net Profit/Loss,947,,
948,,948,2020-02-09 11:00:00,10121.59,10134.0,10100.0,10109.52,1165.05,,OutperformSMACross_1,948,737464.4583333334,Broker,948,110.72966297133985,12670.061818511262,BuySell,948,,,Trades - Net Profit/Loss,948,,
949,,949,2020-02-09 12:00:00,10109.52,10145.64,10108.61,10126.5,1161.46,,OutperformSMACross_1,949,737464.5,Broker,949,110.72966297133985,12691.156535174472,BuySell,949,,,Trades - Net Profit/Loss,949,,
950,,950,2020-02-09 13:00:00,10126.5,10140.01,10089.05,10098.36,1324.18,,OutperformSMACross_1,950,737464.5416666666,Broker,950,110.72966297133985,12656.197446428727,BuySell,950,,,Trades - Net Profit/Loss,950,,
951,,951,2020-02-09 14:00:00,10098.36,10118.44,10060.0,10084.35,1646.14,,OutperformSMACross_1,951,737464.5833333334,Broker,951,110.72966297133985,12638.792441690706,BuySell,951,,,Trades - Net Profit/Loss,951,,
952,,952,2020-02-09 15:00:00,10084.35,10125.3,10000.1,10097.1,2987.88,,OutperformSMACross_1,952,737464.625,Broker,952,110.72966297133985,12654.632114096827,BuySell,952,,,Trades - Net Profit/Loss,952,,
953,,953,2020-02-09 16:00:00,10097.1,10125.79,10072.16,10112.03,1764.17,,OutperformSMACross_1,953,737464.6666666666,Broker,953,110.72966297133985,12673.180059902585,BuySell,953,,,Trades - Net Profit/Loss,953,,
954,,954,2020-02-09 17:00:00,10112.03,10119.0,10075.32,10090.42,1312.5,,OutperformSMACross_1,954,737464.7083333334,Broker,954,110.72966297133985,12646.333368083267,BuySell,954,,,Trades - Net Profit/Loss,954,,
955,,955,2020-02-09 18:00:00,10090.42,10093.46,10053.69,10078.3,1234.44,,OutperformSMACross_1,955,737464.75,Broker,955,110.72966297133985,12631.276361843094,BuySell,955,,,Trades - Net Profit/Loss,955,,
956,,956,2020-02-09 19:00:00,10078.3,10098.16,10069.96,10074.85,543.99,,OutperformSMACross_1,956,737464.7916666666,Broker,956,110.72966297133985,12626.990332839086,BuySell,956,,,Trades - Net Profit/Loss,956,,
957,,957,2020-02-09 20:00:00,10074.85,10088.12,10053.0,10064.3,1179.14,,OutperformSMACross_1,957,737464.8333333334,Broker,957,110.72966297133985,12613.883780377548,BuySell,957,,,Trades - Net Profit/Loss,957,,
958,,958,2020-02-09 21:00:00,10064.3,10095.0,10059.53,10084.98,738.74,,OutperformSMACross_1,958,737464.875,Broker,958,110.72966297133985,12639.575107856654,BuySell,958,,,Trades - Net Profit/Loss,958,,
959,,959,2020-02-09 22:00:00,10084.98,10126.75,10082.78,10126.17,905.41,,OutperformSMACross_1,959,737464.9166666666,Broker,959,110.72966297133985,12690.746567182785,BuySell,959,,,Trades - Net Profit/Loss,959,,
960,,960,2020-02-09 23:00:00,10126.17,10160.0,10119.78,10151.75,1667.94,,OutperformSMACross_1,960,737464.9583333334,Broker,960,110.72966297133985,12722.52529817483,BuySell,960,,,Trades - Net Profit/Loss,960,,
961,,961,2020-02-10 00:00:00,10151.75,10188.0,10150.0,10184.19,1587.04,,OutperformSMACross_1,961,737465.0,Broker,961,110.72966297133985,12762.826394084994,BuySell,961,,,Trades - Net Profit/Loss,961,,
962,,962,2020-02-10 01:00:00,10184.19,10184.4,10130.0,10133.32,1082.51,,OutperformSMACross_1,962,737465.0416666666,Broker,962,110.72966297133985,12699.629207002687,BuySell,962,,,Trades - Net Profit/Loss,962,,
963,,963,2020-02-10 02:00:00,10133.32,10147.26,10080.0,10120.59,2085.22,,OutperformSMACross_1,963,737465.0833333334,Broker,963,110.72966297133985,12683.814381141518,BuySell,963,,,Trades - Net Profit/Loss,963,,
964,,964,2020-02-10 03:00:00,10120.59,10120.59,10060.0,10090.47,1617.93,,OutperformSMACross_1,964,737465.125,Broker,964,110.72966297133985,12646.395484445642,BuySell,964,,,Trades - Net Profit/Loss,964,,
965,,965,2020-02-10 04:00:00,10090.47,10105.54,10025.2,10055.96,1996.19,,OutperformSMACross_1,965,737465.1666666666,Broker,965,110.72966297133985,12603.522771133074,BuySell,965,,,Trades - Net Profit/Loss,965,,
966,,966,2020-02-10 05:00:00,10055.96,10084.14,9756.0,9835.71,4456.17,,OutperformSMACross_1,966,737465.2083333334,Broker,966,110.72966297133985,12329.900194862621,BuySell,966,,,Trades - Net Profit/Loss,966,,
967,,967,2020-02-10 06:00:00,9835.71,10021.0,9814.82,9955.91,5349.52,,OutperformSMACross_1,967,737465.25,Broker,967,110.72966297133985,12479.227930016803,BuySell,967,,,Trades - Net Profit/Loss,967,,
968,,968,2020-02-10 07:00:00,9955.91,9993.0,9936.96,9968.99,1728.37,,OutperformSMACross_1,968,737465.2916666666,Broker,968,110.72966297133985,12495.477570414612,BuySell,968,,,Trades - Net Profit/Loss,968,,
969,,969,2020-02-10 08:00:00,9968.99,9971.48,9860.88,9892.56,2274.3,,OutperformSMACross_1,969,737465.3333333334,Broker,969,110.72966297133985,12400.52649888521,BuySell,969,,,Trades - Net Profit/Loss,969,,
970,,970,2020-02-10 09:00:00,9892.56,9893.78,9765.15,9835.2,5074.76,,OutperformSMACross_1,970,737465.375,Broker,970,110.72966297133985,12329.266607966378,BuySell,970,,,Trades - Net Profit/Loss,970,,
971,,971,2020-02-10 10:00:00,9835.2,9872.0,9820.79,9847.78,3507.62,,OutperformSMACross_1,971,737465.4166666666,Broker,971,110.72966297133985,12344.895084740418,BuySell,971,,,Trades - Net Profit/Loss,971,,
972,,972,2020-02-10 11:00:00,9847.78,9848.98,9765.0,9821.43,3215.83,,OutperformSMACross_1,972,737465.4583333334,Broker,972,12332.660919318649,12332.660919318649,BuySell,972,,9996.714699999999,Trades - Net Profit/Loss,972,43.020189980124904,
973,,973,2020-02-10 12:00:00,9821.43,9848.63,9777.6,9845.86,2445.19,,OutperformSMACross_1,973,737465.5,Broker,973,12332.660919318649,12332.660919318649,BuySell,973,,,Trades - Net Profit/Loss,973,,
974,,974,2020-02-10 13:00:00,9845.86,9866.0,9810.99,9822.61,2470.47,,OutperformSMACross_1,974,737465.5416666666,Broker,974,12332.660919318649,12332.660919318649,BuySell,974,,,Trades - Net Profit/Loss,974,,
975,,975,2020-02-10 14:00:00,9822.61,9900.0,9812.14,9886.63,2325.86,,OutperformSMACross_1,975,737465.5833333334,Broker,975,12332.660919318649,12332.660919318649,BuySell,975,,,Trades - Net Profit/Loss,975,,
976,,976,2020-02-10 15:00:00,9886.63,9925.63,9850.0,9865.05,2571.42,,OutperformSMACross_1,976,737465.625,Broker,976,12332.660919318649,12332.660919318649,BuySell,976,,,Trades - Net Profit/Loss,976,,
977,,977,2020-02-10 16:00:00,9865.05,9893.17,9815.73,9832.49,2455.53,,OutperformSMACross_1,977,737465.6666666666,Broker,977,12332.660919318649,12332.660919318649,BuySell,977,,,Trades - Net Profit/Loss,977,,
978,,978,2020-02-10 17:00:00,9832.49,9853.77,9812.28,9846.42,1261.45,,OutperformSMACross_1,978,737465.7083333334,Broker,978,12332.660919318649,12332.660919318649,BuySell,978,,,Trades - Net Profit/Loss,978,,
979,,979,2020-02-10 18:00:00,9846.42,9860.0,9816.33,9842.26,1105.71,,OutperformSMACross_1,979,737465.75,Broker,979,12332.660919318649,12332.660919318649,BuySell,979,,,Trades - Net Profit/Loss,979,,
980,,980,2020-02-10 19:00:00,9842.26,9849.71,9800.02,9829.56,1033.2,,OutperformSMACross_1,980,737465.7916666666,Broker,980,12332.660919318649,12332.660919318649,BuySell,980,,,Trades - Net Profit/Loss,980,,
981,,981,2020-02-10 20:00:00,9829.56,9878.05,9827.46,9852.43,1289.82,,OutperformSMACross_1,981,737465.8333333334,Broker,981,12332.660919318649,12332.660919318649,BuySell,981,,,Trades - Net Profit/Loss,981,,
982,,982,2020-02-10 21:00:00,9852.43,9875.0,9845.47,9869.6,781.75,,OutperformSMACross_1,982,737465.875,Broker,982,12332.660919318649,12332.660919318649,BuySell,982,,,Trades - Net Profit/Loss,982,,
983,,983,2020-02-10 22:00:00,9869.6,9870.41,9813.0,9842.83,1130.61,,OutperformSMACross_1,983,737465.9166666666,Broker,983,12332.660919318649,12332.660919318649,BuySell,983,,,Trades - Net Profit/Loss,983,,
984,,984,2020-02-10 23:00:00,9842.83,9894.56,9841.8,9851.83,1020.22,,OutperformSMACross_1,984,737465.9583333334,Broker,984,12332.660919318649,12332.660919318649,BuySell,984,,,Trades - Net Profit/Loss,984,,
985,,985,2020-02-11 00:00:00,9851.83,9862.18,9771.86,9779.69,1907.91,,OutperformSMACross_1,985,737466.0,Broker,985,12332.660919318649,12332.660919318649,BuySell,985,,,Trades - Net Profit/Loss,985,,
986,,986,2020-02-11 01:00:00,9779.69,9821.26,9700.0,9814.07,2722.51,,OutperformSMACross_1,986,737466.0416666666,Broker,986,12332.660919318649,12332.660919318649,BuySell,986,,,Trades - Net Profit/Loss,986,,
987,,987,2020-02-11 02:00:00,9814.07,9821.0,9750.0,9759.76,1193.05,,OutperformSMACross_1,987,737466.0833333334,Broker,987,12332.660919318649,12332.660919318649,BuySell,987,,,Trades - Net Profit/Loss,987,,
988,,988,2020-02-11 03:00:00,9759.76,9775.0,9722.24,9733.39,1371.01,,OutperformSMACross_1,988,737466.125,Broker,988,12332.660919318649,12332.660919318649,BuySell,988,,,Trades - Net Profit/Loss,988,,
989,,989,2020-02-11 04:00:00,9733.39,9761.63,9715.0,9749.12,1440.36,,OutperformSMACross_1,989,737466.1666666666,Broker,989,12332.660919318649,12332.660919318649,BuySell,989,,,Trades - Net Profit/Loss,989,,
990,,990,2020-02-11 05:00:00,9749.12,9784.93,9742.49,9754.01,1080.94,,OutperformSMACross_1,990,737466.2083333334,Broker,990,12332.660919318649,12332.660919318649,BuySell,990,,,Trades - Net Profit/Loss,990,,
991,,991,2020-02-11 06:00:00,9754.01,9785.78,9735.14,9765.38,984.93,,OutperformSMACross_1,991,737466.25,Broker,991,12332.660919318649,12332.660919318649,BuySell,991,,,Trades - Net Profit/Loss,991,,
992,,992,2020-02-11 07:00:00,9765.38,9787.07,9727.0,9739.94,940.05,,OutperformSMACross_1,992,737466.2916666666,Broker,992,12332.660919318649,12332.660919318649,BuySell,992,,,Trades - Net Profit/Loss,992,,
993,,993,2020-02-11 08:00:00,9739.94,9789.95,9730.89,9789.88,1541.11,,OutperformSMACross_1,993,737466.3333333334,Broker,993,12332.660919318649,12332.660919318649,BuySell,993,,,Trades - Net Profit/Loss,993,,
994,,994,2020-02-11 09:00:00,9789.88,9806.36,9763.16,9780.35,1587.39,,OutperformSMACross_1,994,737466.375,Broker,994,12332.660919318649,12332.660919318649,BuySell,994,,,Trades - Net Profit/Loss,994,,
995,,995,2020-02-11 10:00:00,9780.35,9805.0,9762.0,9786.87,1377.63,,OutperformSMACross_1,995,737466.4166666666,Broker,995,12332.660919318649,12332.660919318649,BuySell,995,,,Trades - Net Profit/Loss,995,,
996,,996,2020-02-11 11:00:00,9786.87,9815.0,9775.07,9801.04,1339.17,,OutperformSMACross_1,996,737466.4583333334,Broker,996,12332.660919318649,12332.660919318649,BuySell,996,,,Trades - Net Profit/Loss,996,,
997,,997,2020-02-11 12:00:00,9801.04,9877.54,9787.88,9847.74,3081.56,,OutperformSMACross_1,997,737466.5,Broker,997,12332.660919318649,12332.660919318649,BuySell,997,,,Trades - Net Profit/Loss,997,,
998,,998,2020-02-11 13:00:00,9847.74,9908.0,9846.46,9871.43,2429.0,,OutperformSMACross_1,998,737466.5416666666,Broker,998,12332.660919318649,12332.660919318649,BuySell,998,,,Trades - Net Profit/Loss,998,,
999,,999,2020-02-11 14:00:00,9871.43,9901.5,9847.0,9857.95,2173.45,,OutperformSMACross_1,999,737466.5833333334,Broker,999,12332.660919318649,12332.660919318649,BuySell,999,,,Trades - Net Profit/Loss,999,,
1000,,1000,2020-02-11 15:00:00,9857.95,10194.0,9852.58,10164.99,9014.7,,OutperformSMACross_1,1000,737466.625,Broker,1000,12332.660919318649,12332.660919318649,BuySell,1000,,,Trades - Net Profit/Loss,1000,,
1001,,1001,2020-02-11 16:00:00,10164.99,10311.0,10163.6,10220.12,7599.69,,OutperformSMACross_1,1001,737466.6666666666,Broker,1001,12332.660919318649,12332.660919318649,BuySell,1001,,,Trades - Net Profit/Loss,1001,,
1002,,1002,2020-02-11 17:00:00,10220.12,10285.0,10215.0,10280.0,3358.28,,OutperformSMACross_1,1002,737466.7083333334,Broker,1002,12332.660919318649,12332.660919318649,BuySell,1002,,,Trades - Net Profit/Loss,1002,,
1003,,1003,2020-02-11 18:00:00,10280.0,10323.59,10190.24,10206.22,4159.33,,OutperformSMACross_1,1003,737466.75,Broker,1003,111.11727488306187,12232.824670086242,BuySell,1003,10037.3864,,Trades - Net Profit/Loss,1003,,
1004,,1004,2020-02-11 19:00:00,10206.22,10256.75,10160.15,10247.73,2125.24,,OutperformSMACross_1,1004,737466.7916666666,Broker,1004,111.11727488306187,12282.12520191633,BuySell,1004,,,Trades - Net Profit/Loss,1004,,
1005,,1005,2020-02-11 20:00:00,10247.73,10260.0,10206.65,10222.04,1283.49,,OutperformSMACross_1,1005,737466.8333333334,Broker,1005,111.11727488306187,12251.613742925367,BuySell,1005,,,Trades - Net Profit/Loss,1005,,
1006,,1006,2020-02-11 21:00:00,10222.04,10228.71,10168.75,10199.73,1098.11,,OutperformSMACross_1,1006,737466.875,Broker,1006,111.11727488306187,12225.116637044148,BuySell,1006,,,Trades - Net Profit/Loss,1006,,
1007,,1007,2020-02-11 22:00:00,10199.73,10220.78,10179.92,10204.0,904.72,,OutperformSMACross_1,1007,737466.9166666666,Broker,1007,111.11727488306187,12230.188023960904,BuySell,1007,,,Trades - Net Profit/Loss,1007,,
1008,,1008,2020-02-11 23:00:00,10204.0,10252.9,10183.47,10223.08,1544.74,,OutperformSMACross_1,1008,737466.9583333334,Broker,1008,111.11727488306187,12252.848928497595,BuySell,1008,,,Trades - Net Profit/Loss,1008,,
1009,,1009,2020-02-12 00:00:00,10223.08,10320.0,10223.08,10318.97,2925.18,,OutperformSMACross_1,1009,737467.0,Broker,1009,111.11727488306187,12366.735413614126,BuySell,1009,,,Trades - Net Profit/Loss,1009,,
1010,,1010,2020-02-12 01:00:00,10318.97,10319.71,10266.03,10279.4,1532.96,,OutperformSMACross_1,1010,737467.0416666666,Broker,1010,111.11727488306187,12319.738977947622,BuySell,1010,,,Trades - Net Profit/Loss,1010,,
1011,,1011,2020-02-12 02:00:00,10279.4,10291.39,10226.43,10252.94,1293.49,,OutperformSMACross_1,1011,737467.0833333334,Broker,1011,111.11727488306187,12288.313006561832,BuySell,1011,,,Trades - Net Profit/Loss,1011,,
1012,,1012,2020-02-12 03:00:00,10252.94,10287.2,10241.79,10263.0,1343.5,,OutperformSMACross_1,1012,737467.125,Broker,1012,111.11727488306187,12300.261051616293,BuySell,1012,,,Trades - Net Profit/Loss,1012,,
1013,,1013,2020-02-12 04:00:00,10263.0,10300.66,10256.78,10269.0,1235.86,,OutperformSMACross_1,1013,737467.1666666666,Broker,1013,111.11727488306187,12307.387122225315,BuySell,1013,,,Trades - Net Profit/Loss,1013,,
1014,,1014,2020-02-12 05:00:00,10269.0,10333.28,10256.65,10319.53,2097.68,,OutperformSMACross_1,1014,737467.2083333334,Broker,1014,111.11727488306187,12367.400513537636,BuySell,1014,,,Trades - Net Profit/Loss,1014,,
1015,,1015,2020-02-12 06:00:00,10319.53,10343.01,10269.25,10328.24,2169.01,,OutperformSMACross_1,1015,737467.25,Broker,1015,111.11727488306187,12377.745192705066,BuySell,1015,,,Trades - Net Profit/Loss,1015,,
1016,,1016,2020-02-12 07:00:00,10328.24,10450.0,10306.02,10366.0,5237.74,,OutperformSMACross_1,1016,737467.2916666666,Broker,1016,111.11727488306187,12422.591930404515,BuySell,1016,,,Trades - Net Profit/Loss,1016,,
1017,,1017,2020-02-12 08:00:00,10366.0,10371.72,10226.44,10292.3,4441.79,,OutperformSMACross_1,1017,737467.3333333334,Broker,1017,111.11727488306187,12335.06002975702,BuySell,1017,,,Trades - Net Profit/Loss,1017,,
1018,,1018,2020-02-12 09:00:00,10292.3,10293.13,10236.44,10275.96,2204.05,,OutperformSMACross_1,1018,737467.375,Broker,1018,111.11727488306187,12315.65336413178,BuySell,1018,,,Trades - Net Profit/Loss,1018,,
1019,,1019,2020-02-12 10:00:00,10275.96,10325.0,10243.25,10305.83,2475.35,,OutperformSMACross_1,1019,737467.4166666666,Broker,1019,111.11727488306187,12351.129318980365,BuySell,1019,,,Trades - Net Profit/Loss,1019,,
1020,,1020,2020-02-12 11:00:00,10305.83,10370.75,10288.77,10343.4,2697.95,,OutperformSMACross_1,1020,737467.4583333334,Broker,1020,111.11727488306187,12395.750397777196,BuySell,1020,,,Trades - Net Profit/Loss,1020,,
1021,,1021,2020-02-12 12:00:00,10343.4,10344.99,10291.93,10336.39,1830.63,,OutperformSMACross_1,1021,737467.5,Broker,1021,111.11727488306187,12387.424771948987,BuySell,1021,,,Trades - Net Profit/Loss,1021,,
1022,,1022,2020-02-12 13:00:00,10336.39,10380.22,10327.05,10370.0,2337.22,,OutperformSMACross_1,1022,737467.5416666666,Broker,1022,111.11727488306187,12427.342644143862,BuySell,1022,,,Trades - Net Profit/Loss,1022,,
1023,,1023,2020-02-12 14:00:00,10370.0,10415.0,10284.46,10346.12,3438.7,,OutperformSMACross_1,1023,737467.5833333334,Broker,1023,111.11727488306187,12398.980883119953,BuySell,1023,,,Trades - Net Profit/Loss,1023,,
1024,,1024,2020-02-12 15:00:00,10346.12,10348.26,10250.0,10314.56,3103.41,,OutperformSMACross_1,1024,737467.625,Broker,1024,111.11727488306187,12361.497751716493,BuySell,1024,,,Trades - Net Profit/Loss,1024,,
1025,,1025,2020-02-12 16:00:00,10314.56,10374.94,10294.0,10339.77,2496.77,,OutperformSMACross_1,1025,737467.6666666666,Broker,1025,111.11727488306187,12391.439125058738,BuySell,1025,,,Trades - Net Profit/Loss,1025,,
1026,,1026,2020-02-12 17:00:00,10339.77,10364.52,10312.77,10354.91,1710.51,,OutperformSMACross_1,1026,737467.7083333334,Broker,1026,111.11727488306187,12409.420576562172,BuySell,1026,,,Trades - Net Profit/Loss,1026,,
1027,,1027,2020-02-12 18:00:00,10354.91,10359.0,10319.0,10345.78,1282.61,,OutperformSMACross_1,1027,737467.75,Broker,1027,111.11727488306187,12398.57707245211,BuySell,1027,,,Trades - Net Profit/Loss,1027,,
1028,,1028,2020-02-12 19:00:00,10345.78,10350.54,10313.0,10313.47,1633.72,,OutperformSMACross_1,1028,737467.7916666666,Broker,1028,111.11727488306187,12360.20318222252,BuySell,1028,,,Trades - Net Profit/Loss,1028,,
1029,,1029,2020-02-12 20:00:00,10313.47,10383.97,10313.47,10377.9,1900.69,,OutperformSMACross_1,1029,737467.8333333334,Broker,1029,111.11727488306187,12436.725303779076,BuySell,1029,,,Trades - Net Profit/Loss,1029,,
1030,,1030,2020-02-12 21:00:00,10377.9,10410.0,10315.21,10373.28,2757.95,,OutperformSMACross_1,1030,737467.875,Broker,1030,111.11727488306187,12431.23822941013,BuySell,1030,,,Trades - Net Profit/Loss,1030,,
1031,,1031,2020-02-12 22:00:00,10373.28,10380.8,10329.45,10337.26,1277.46,,OutperformSMACross_1,1031,737467.9166666666,Broker,1031,111.11727488306187,12388.458052187296,BuySell,1031,,,Trades - Net Profit/Loss,1031,,
