===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,OutperformSMACross_3,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
1075,,1075,2020-02-14 18:00:00,10281.46,10359.0,10281.46,10356.89,2401.77,,OutperformSMACross_3,1075,737469.75,Broker,1075,108.03015488806193,13209.552413196754,BuySell,1075,,,Trades - Net Profit/Loss,1075,,
1076,,1076,2020-02-14 19:00:00,10356.89,10375.45,10316.3,10341.64,1638.43,,OutperformSMACross_3,1076,737469.7916666666,Broker,1076,108.03015488806193,13190.261080138354,BuySell,1076,,,Trades - Net Profit/Loss,1076,,
1077,,1077,2020-02-14 20:00:00,10341.64,10375.0,10340.13,10354.47,1523.14,,OutperformSMACross_3,1077,737469.8333333334,Broker,1077,108.03015488806193,13206.491100016337,BuySell,1077,,,Trades - Net Profit/Loss,1077,,
1078,,1078,2020-02-14 21:00:00,10354.47,10381.56,10314.5,10329.81,1108.96,,OutperformSMACross_3,1078,737469.875,Broker,1078,108.03015488806193,13175.296065706822,BuySell,1078,,,Trades - Net Profit/Loss,1078,,
1079,,1079,2020-02-14 22:00:00,10329.81,10348.41,10280.11,10346.0,1190.49,,OutperformSMACross_3,1079,737469.9166666666,Broker,1079,108.03015488806193,13195.776503884887,BuySell,1079,,,Trades - Net Profit/Loss,1079,,
1080,,1080,2020-02-14 23:00:00,10346.0,10352.36,10320.0,10344.36,990.15,,OutperformSMACross_3,1080,737469.9583333334,Broker,1080,108.03015488806193,13193.701894952706,BuySell,1080,,,Trades - Net Profit/Loss,1080,,
1081,,1081,2020-02-15 00:00:00,10344.36,10375.0,10320.0,10333.09,1739.71,,OutperformSMACross_3,1081,737470.0,Broker,1081,108.03015488806193,13179.445283571187,BuySell,1081,,,Trades - Net Profit/Loss,1081,,
1082,,1082,2020-02-15 01:00:00,10333.09,10349.53,10235.08,10244.5,1993.84,,OutperformSMACross_3,1082,737470.0416666666,Broker,1082,108.03015488806193,13067.378451069966,BuySell,1082,,,Trades - Net Profit/Loss,1082,,
1083,,1083,2020-02-15 02:00:00,10244.5,10277.62,10203.52,10240.64,1833.97,,OutperformSMACross_3,1083,737470.0833333334,Broker,1083,108.03015488806193,13062.495530046659,BuySell,1083,,,Trades - Net Profit/Loss,1083,,
1084,,1084,2020-02-15 03:00:00,10240.64,10287.0,10240.19,10272.39,1076.79,,OutperformSMACross_3,1084,737470.125,Broker,1084,108.03015488806193,13102.659452971524,BuySell,1084,,,Trades - Net Profit/Loss,1084,,
1085,,1085,2020-02-15 04:00:00,10272.39,10279.0,10245.01,10260.63,979.01,,OutperformSMACross_3,1085,737470.1666666666,Broker,1085,108.03015488806193,13087.782988921243,BuySell,1085,,,Trades - Net Profit/Loss,1085,,
1086,,1086,2020-02-15 05:00:00,10260.63,10263.45,10220.0,10224.72,1102.14,,OutperformSMACross_3,1086,737470.2083333334,Broker,1086,108.03015488806193,13042.356643339133,BuySell,1086,,,Trades - Net Profit/Loss,1086,,
1087,,1087,2020-02-15 06:00:00,10224.72,10261.79,10200.0,10240.01,1131.4,,OutperformSMACross_3,1087,737470.25,Broker,1087,108.03015488806193,13061.698576615394,BuySell,1087,,,Trades - Net Profit/Loss,1087,,
1088,,1088,2020-02-15 07:00:00,10240.01,10245.07,10190.9,10221.76,1977.42,,OutperformSMACross_3,1088,737470.2916666666,Broker,1088,108.03015488806193,13038.612227217638,BuySell,1088,,,Trades - Net Profit/Loss,1088,,
1089,,1089,2020-02-15 08:00:00,10221.76,10252.98,10211.82,10252.8,1327.79,,OutperformSMACross_3,1089,737470.3333333334,Broker,1089,108.03015488806193,13077.87799627552,BuySell,1089,,,Trades - Net Profit/Loss,1089,,
1090,,1090,2020-02-15 09:00:00,10252.8,10269.99,10221.79,10256.63,1159.25,,OutperformSMACross_3,1090,737470.375,Broker,1090,108.03015488806193,13082.722967135433,BuySell,1090,,,Trades - Net Profit/Loss,1090,,
1091,,1091,2020-02-15 10:00:00,10256.63,10274.18,10242.21,10242.99,1242.21,,OutperformSMACross_3,1091,737470.4166666666,Broker,1091,108.03015488806193,13065.468292845822,BuySell,1091,,,Trades - Net Profit/Loss,1091,,
1092,,1092,2020-02-15 11:00:00,10242.99,10254.83,10220.0,10229.36,1346.38,,OutperformSMACross_3,1092,737470.4583333334,Broker,1092,108.03015488806193,13048.226268610677,BuySell,1092,,,Trades - Net Profit/Loss,1092,,
1093,,1093,2020-02-15 12:00:00,10229.36,10248.97,10207.97,10240.0,1472.48,,OutperformSMACross_3,1093,737470.5,Broker,1093,108.03015488806193,13061.68592656093,BuySell,1093,,,Trades - Net Profit/Loss,1093,,
1094,,1094,2020-02-15 13:00:00,10240.0,10246.75,10214.59,10236.06,925.24,,OutperformSMACross_3,1094,737470.5416666666,Broker,1094,108.03015488806193,13056.701805101906,BuySell,1094,,,Trades - Net Profit/Loss,1094,,
1095,,1095,2020-02-15 14:00:00,10236.06,10259.97,10234.02,10241.65,1525.86,,OutperformSMACross_3,1095,737470.5833333334,Broker,1095,108.03015488806193,13063.773185547576,BuySell,1095,,,Trades - Net Profit/Loss,1095,,
1096,,1096,2020-02-15 15:00:00,10241.65,10244.76,9801.0,9983.18,7577.19,,OutperformSMACross_3,1096,737470.625,Broker,1096,108.03015488806193,12736.807227803018,BuySell,1096,,,Trades - Net Profit/Loss,1096,,
1097,,1097,2020-02-15 16:00:00,9895.51,9904.03,9887.97,9903.95,169.46,,OutperformSMACross_3,1097,737470.6666666666,Broker,1097,108.03015488806193,12636.580846280593,BuySell,1097,,,Trades - Net Profit/Loss,1097,,
1098,,1098,2020-02-15 17:00:00,9841.29,9845.0,9827.0,9844.69,117.33,,OutperformSMACross_3,1098,737470.7083333334,Broker,1098,108.03015488806193,12561.616623523822,BuySell,1098,,,Trades - Net Profit/Loss,1098,,
1099,,1099,2020-02-15 18:00:00,9844.69,9920.0,9811.84,9914.13,3481.91,,OutperformSMACross_3,1099,737470.75,Broker,1099,108.03015488806193,12649.458601725475,BuySell,1099,,,Trades - Net Profit/Loss,1099,,
1100,,1100,2020-02-15 19:00:00,9914.13,9940.0,9891.66,9893.99,1452.76,,OutperformSMACross_3,1100,737470.7916666666,Broker,1100,108.03015488806193,12623.981392033924,BuySell,1100,,,Trades - Net Profit/Loss,1100,,
1101,,1101,2020-02-15 20:00:00,9893.99,9919.57,9870.33,9892.89,1328.53,,OutperformSMACross_3,1101,737470.8333333334,Broker,1101,108.03015488806193,12622.589886042826,BuySell,1101,,,Trades - Net Profit/Loss,1101,,
1102,,1102,2020-02-15 21:00:00,9892.89,9929.75,9891.15,9923.53,987.76,,OutperformSMACross_3,1102,737470.875,Broker,1102,108.03015488806193,12661.34965292213,BuySell,1102,,,Trades - Net Profit/Loss,1102,,
1103,,1103,2020-02-15 22:00:00,9923.53,9949.0,9911.17,9923.82,1184.98,,OutperformSMACross_3,1103,737470.9166666666,Broker,1103,108.03015488806193,12661.7165045016,BuySell,1103,,,Trades - Net Profit/Loss,1103,,
1104,,1104,2020-02-15 23:00:00,9923.82,9936.27,9882.04,9904.72,1092.28,,OutperformSMACross_3,1104,737470.9583333334,Broker,1104,108.03015488806193,12637.554900474359,BuySell,1104,,,Trades - Net Profit/Loss,1104,,
1105,,1105,2020-02-16 00:00:00,9904.72,9929.99,9853.02,9929.31,2019.62,,OutperformSMACross_3,1105,737471.0,Broker,1105,108.03015488806193,12668.661384402623,BuySell,1105,,,Trades - Net Profit/Loss,1105,,
1106,,1106,2020-02-16 01:00:00,9929.31,9940.11,9910.03,9931.0,982.36,,OutperformSMACross_3,1106,737471.0416666666,Broker,1106,108.03015488806193,12670.799243607129,BuySell,1106,,,Trades - Net Profit/Loss,1106,,
1107,,1107,2020-02-16 02:00:00,9931.0,10042.67,9917.07,10041.53,2762.48,,OutperformSMACross_3,1107,737471.0833333334,Broker,1107,108.03015488806193,12810.620295603518,BuySell,1107,,,Trades - Net Profit/Loss,1107,,
1108,,1108,2020-02-16 03:00:00,10041.53,10050.0,9992.64,10000.58,1822.61,,OutperformSMACross_3,1108,737471.125,Broker,1108,108.03015488806193,12758.81832257129,BuySell,1108,,,Trades - Net Profit/Loss,1108,,
1109,,1109,2020-02-16 04:00:00,10000.58,10029.97,9975.0,10021.36,1149.19,,OutperformSMACross_3,1109,737471.1666666666,Broker,1109,108.03015488806193,12785.105135748572,BuySell,1109,,,Trades - Net Profit/Loss,1109,,
1110,,1110,2020-02-16 05:00:00,10021.36,10033.33,9937.0,9955.43,1341.14,,OutperformSMACross_3,1110,737471.2083333334,Broker,1110,108.03015488806193,12701.703326663963,BuySell,1110,,,Trades - Net Profit/Loss,1110,,
1111,,1111,2020-02-16 06:00:00,9955.43,9980.0,9945.79,9966.07,866.69,,OutperformSMACross_3,1111,737471.25,Broker,1111,108.03015488806193,12715.162984614215,BuySell,1111,,,Trades - Net Profit/Loss,1111,,
1112,,1112,2020-02-16 07:00:00,9966.07,9984.45,9955.55,9959.51,843.8,,OutperformSMACross_3,1112,737471.2916666666,Broker,1112,108.03015488806193,12706.864548885489,BuySell,1112,,,Trades - Net Profit/Loss,1112,,
1113,,1113,2020-02-16 08:00:00,9959.51,10017.0,9945.94,9989.31,1312.2,,OutperformSMACross_3,1113,737471.3333333334,Broker,1113,108.03015488806193,12744.56171118977,BuySell,1113,,,Trades - Net Profit/Loss,1113,,
1114,,1114,2020-02-16 09:00:00,9989.31,10009.66,9961.2,9971.5,1115.08,,OutperformSMACross_3,1114,737471.375,Broker,1114,108.03015488806193,12722.031964188453,BuySell,1114,,,Trades - Net Profit/Loss,1114,,
1115,,1115,2020-02-16 10:00:00,9971.5,9988.82,9928.48,9935.57,1595.11,,OutperformSMACross_3,1115,737471.4166666666,Broker,1115,108.03015488806193,12676.580318497416,BuySell,1115,,,Trades - Net Profit/Loss,1115,,
1116,,1116,2020-02-16 11:00:00,9935.57,9970.54,9901.28,9922.63,1704.46,,OutperformSMACross_3,1116,737471.4583333334,Broker,1116,108.03015488806193,12660.211148020322,BuySell,1116,,,Trades - Net Profit/Loss,1116,,
1117,,1117,2020-02-16 12:00:00,9922.63,9953.84,9877.16,9917.42,2044.33,,OutperformSMACross_3,1117,737471.5,Broker,1117,108.03015488806193,12653.620469644306,BuySell,1117,,,Trades - Net Profit/Loss,1117,,
1118,,1118,2020-02-16 13:00:00,9917.42,9956.02,9856.6,9938.11,3213.68,,OutperformSMACross_3,1118,737471.5416666666,Broker,1118,108.03015488806193,12679.793432331408,BuySell,1118,,,Trades - Net Profit/Loss,1118,,
1119,,1119,2020-02-16 14:00:00,9938.11,9974.98,9885.25,9895.2,2189.66,,OutperformSMACross_3,1119,737471.5833333334,Broker,1119,108.03015488806193,12625.512048624134,BuySell,1119,,,Trades - Net Profit/Loss,1119,,
1120,,1120,2020-02-16 15:00:00,9895.2,9921.62,9825.16,9858.54,3102.51,,OutperformSMACross_3,1120,737471.625,Broker,1120,108.03015488806193,12579.136948957188,BuySell,1120,,,Trades - Net Profit/Loss,1120,,
1121,,1121,2020-02-16 16:00:00,9858.54,9909.0,9638.12,9734.99,8561.2,,OutperformSMACross_3,1121,737471.6666666666,Broker,1121,108.03015488806193,12422.845526047988,BuySell,1121,,,Trades - Net Profit/Loss,1121,,
1122,,1122,2020-02-16 17:00:00,9734.99,9800.0,9692.03,9755.03,3610.78,,OutperformSMACross_3,1122,737471.7083333334,Broker,1122,108.03015488806193,12448.196235194897,BuySell,1122,,,Trades - Net Profit/Loss,1122,,
1123,,1123,2020-02-16 18:00:00,9755.03,9840.06,9755.02,9796.01,2069.31,,OutperformSMACross_3,1123,737471.75,Broker,1123,108.03015488806193,12500.036158390516,BuySell,1123,,,Trades - Net Profit/Loss,1123,,
1124,,1124,2020-02-16 19:00:00,9796.01,9797.73,9711.3,9745.57,2457.18,,OutperformSMACross_3,1124,737471.7916666666,Broker,1124,108.03015488806193,12436.229283671455,BuySell,1124,,,Trades - Net Profit/Loss,1124,,
1125,,1125,2020-02-16 20:00:00,9745.57,9781.61,9729.96,9781.18,1706.57,,OutperformSMACross_3,1125,737471.8333333334,Broker,1125,108.03015488806193,12481.276127619627,BuySell,1125,,,Trades - Net Profit/Loss,1125,,
1126,,1126,2020-02-16 21:00:00,9781.18,9793.1,9753.38,9758.55,1148.88,,OutperformSMACross_3,1126,737471.875,Broker,1126,108.03015488806193,12452.649054366408,BuySell,1126,,,Trades - Net Profit/Loss,1126,,
1127,,1127,2020-02-16 22:00:00,9758.55,9877.96,9750.73,9877.59,1951.99,,OutperformSMACross_3,1127,737471.9166666666,Broker,1127,108.03015488806193,12603.235302712104,BuySell,1127,,,Trades - Net Profit/Loss,1127,,
1128,,1128,2020-02-16 23:00:00,9877.59,9996.58,9867.25,9917.27,4488.0,,OutperformSMACross_3,1128,737471.9583333334,Broker,1128,108.03015488806193,12653.430718827338,BuySell,1128,,,Trades - Net Profit/Loss,1128,,
1129,,1129,2020-02-17 00:00:00,9917.27,9964.16,9850.0,9862.18,2333.23,,OutperformSMACross_3,1129,737472.0,Broker,1129,108.03015488806193,12583.741568782274,BuySell,1129,,,Trades - Net Profit/Loss,1129,,
1130,,1130,2020-02-17 01:00:00,9862.18,9909.1,9839.05,9852.83,1415.89,,OutperformSMACross_3,1130,737472.0416666666,Broker,1130,108.03015488806193,12571.913767857943,BuySell,1130,,,Trades - Net Profit/Loss,1130,,
1131,,1131,2020-02-17 02:00:00,9852.83,9863.57,9793.11,9840.51,1440.79,,OutperformSMACross_3,1131,737472.0833333334,Broker,1131,108.03015488806193,12556.32890075765,BuySell,1131,,,Trades - Net Profit/Loss,1131,,
1132,,1132,2020-02-17 03:00:00,9840.51,9849.51,9758.59,9808.4,1782.05,,OutperformSMACross_3,1132,737472.125,Broker,1132,108.03015488806193,12515.70957587206,BuySell,1132,,,Trades - Net Profit/Loss,1132,,
1133,,1133,2020-02-17 04:00:00,9808.4,9808.4,9710.0,9742.16,3063.84,,OutperformSMACross_3,1133,737472.1666666666,Broker,1133,108.03015488806193,12431.915615099053,BuySell,1133,,,Trades - Net Profit/Loss,1133,,
1134,,1134,2020-02-17 05:00:00,9742.16,9808.04,9738.7,9761.78,1999.15,,OutperformSMACross_3,1134,737472.2083333334,Broker,1134,108.03015488806193,12456.73502195845,BuySell,1134,,,Trades - Net Profit/Loss,1134,,
1135,,1135,2020-02-17 06:00:00,9761.78,9842.34,9747.46,9774.11,1826.15,,OutperformSMACross_3,1135,737472.25,Broker,1135,108.03015488806193,12472.332539113208,BuySell,1135,,,Trades - Net Profit/Loss,1135,,
1136,,1136,2020-02-17 07:00:00,9774.11,9811.94,9734.85,9753.26,1604.29,,OutperformSMACross_3,1136,737472.2916666666,Broker,1136,108.03015488806193,12445.957175554675,BuySell,1136,,,Trades - Net Profit/Loss,1136,,
1137,,1137,2020-02-17 08:00:00,9753.26,9813.74,9737.28,9802.59,1491.48,,OutperformSMACross_3,1137,737472.3333333334,Broker,1137,108.03015488806193,12508.359894228173,BuySell,1137,,,Trades - Net Profit/Loss,1137,,
1138,,1138,2020-02-17 09:00:00,9802.59,9832.92,9772.22,9792.53,1658.36,,OutperformSMACross_3,1138,737472.375,Broker,1138,108.03015488806193,12495.633939436862,BuySell,1138,,,Trades - Net Profit/Loss,1138,,
1139,,1139,2020-02-17 10:00:00,9792.53,9793.49,9677.68,9715.34,3761.55,,OutperformSMACross_3,1139,737472.4166666666,Broker,1139,108.03015488806193,12397.988169025199,BuySell,1139,,,Trades - Net Profit/Loss,1139,,
1140,,1140,2020-02-17 11:00:00,9715.34,9716.35,9568.0,9609.94,7591.3,,OutperformSMACross_3,1140,737472.4583333334,Broker,1140,108.03015488806193,12264.656594969114,BuySell,1140,,,Trades - Net Profit/Loss,1140,,
1141,,1141,2020-02-17 12:00:00,9609.94,9669.99,9585.35,9633.14,5139.6,,OutperformSMACross_3,1141,737472.5,Broker,1141,108.03015488806193,12294.004721326808,BuySell,1141,,,Trades - Net Profit/Loss,1141,,
1142,,1142,2020-02-17 13:00:00,9633.14,9656.88,9517.11,9532.77,3890.82,,OutperformSMACross_3,1142,737472.5416666666,Broker,1142,108.03015488806193,12167.03612466638,BuySell,1142,,,Trades - Net Profit/Loss,1142,,
1143,,1143,2020-02-17 14:00:00,9532.77,9618.31,9452.67,9591.77,6307.13,,OutperformSMACross_3,1143,737472.5833333334,Broker,1143,108.03015488806193,12241.671446007073,BuySell,1143,,,Trades - Net Profit/Loss,1143,,
1144,,1144,2020-02-17 15:00:00,9591.77,9661.99,9540.5,9633.45,3772.97,,OutperformSMACross_3,1144,737472.625,Broker,1144,108.03015488806193,12294.39687301521,BuySell,1144,,,Trades - Net Profit/Loss,1144,,
1145,,1145,2020-02-17 16:00:00,9633.45,9725.79,9615.63,9671.73,3718.97,,OutperformSMACross_3,1145,737472.6666666666,Broker,1145,108.03015488806193,12342.821281505407,BuySell,1145,,,Trades - Net Profit/Loss,1145,,
1146,,1146,2020-02-17 17:00:00,9671.73,9697.65,9576.03,9640.01,2263.73,,OutperformSMACross_3,1146,737472.7083333334,Broker,1146,108.03015488806193,12302.695308743938,BuySell,1146,,,Trades - Net Profit/Loss,1146,,
1147,,1147,2020-02-17 18:00:00,9640.01,9648.99,9580.0,9645.06,1334.67,,OutperformSMACross_3,1147,737472.75,Broker,1147,108.03015488806193,12309.083586248522,BuySell,1147,,,Trades - Net Profit/Loss,1147,,
1148,,1148,2020-02-17 19:00:00,9645.06,9673.98,9600.0,9666.15,1293.02,,OutperformSMACross_3,1148,737472.7916666666,Broker,1148,108.03015488806193,12335.762551114203,BuySell,1148,,,Trades - Net Profit/Loss,1148,,
1149,,1149,2020-02-17 20:00:00,9666.15,9700.0,9616.11,9625.04,1773.83,,OutperformSMACross_3,1149,737472.8333333334,Broker,1149,108.03015488806193,12283.758177210546,BuySell,1149,,,Trades - Net Profit/Loss,1149,,
1150,,1150,2020-02-17 21:00:00,9625.04,9669.0,9610.0,9632.48,926.51,,OutperformSMACross_3,1150,737472.875,Broker,1150,108.03015488806193,12293.16981773215,BuySell,1150,,,Trades - Net Profit/Loss,1150,,
1151,,1151,2020-02-17 22:00:00,9632.48,9664.02,9607.05,9630.1,1215.27,,OutperformSMACross_3,1151,737472.9166666666,Broker,1151,108.03015488806193,12290.159104769595,BuySell,1151,,,Trades - Net Profit/Loss,1151,,
1152,,1152,2020-02-17 23:00:00,9630.1,9727.41,9613.12,9706.0,1445.54,,OutperformSMACross_3,1152,737472.9583333334,Broker,1152,108.03015488806193,12386.173018155332,BuySell,1152,,,Trades - Net Profit/Loss,1152,,
1153,,1153,2020-02-18 00:00:00,9706.0,9715.0,9624.7,9660.87,1330.62,,OutperformSMACross_3,1153,737473.0,Broker,1153,108.03015488806193,12329.083322356935,BuySell,1153,,,Trades - Net Profit/Loss,1153,,
1154,,1154,2020-02-18 01:00:00,9660.87,9743.0,9660.83,9710.65,1822.59,,OutperformSMACross_3,1154,737473.0416666666,Broker,1154,108.03015488806193,12392.055293481337,BuySell,1154,,,Trades - Net Profit/Loss,1154,,
1155,,1155,2020-02-18 02:00:00,9710.65,9759.0,9703.78,9714.29,1375.31,,OutperformSMACross_3,1155,737473.0833333334,Broker,1155,108.03015488806193,12396.659913306425,BuySell,1155,,,Trades - Net Profit/Loss,1155,,
1156,,1156,2020-02-18 03:00:00,9714.29,9745.92,9675.6,9724.82,1556.2,,OutperformSMACross_3,1156,737473.125,Broker,1156,108.03015488806193,12409.980420657566,BuySell,1156,,,Trades - Net Profit/Loss,1156,,
1157,,1157,2020-02-18 04:00:00,9724.82,9800.0,9720.0,9800.0,2083.45,,OutperformSMACross_3,1157,737473.1666666666,Broker,1157,108.03015488806193,12505.083530121861,BuySell,1157,,,Trades - Net Profit/Loss,1157,,
1158,,1158,2020-02-18 05:00:00,9800.0,9810.0,9768.01,9785.74,1718.48,,OutperformSMACross_3,1158,737473.2083333334,Broker,1158,108.03015488806193,12487.044552455449,BuySell,1158,,,Trades - Net Profit/Loss,1158,,
1159,,1159,2020-02-18 06:00:00,9785.74,9810.0,9750.0,9775.48,1809.0,,OutperformSMACross_3,1159,737473.25,Broker,1159,108.03015488806193,12474.065596574846,BuySell,1159,,,Trades - Net Profit/Loss,1159,,
1160,,1160,2020-02-18 07:00:00,9775.48,9815.0,9763.3,9790.58,1450.6,,OutperformSMACross_3,1160,737473.2916666666,Broker,1160,108.03015488806193,12493.167178816278,BuySell,1160,,,Trades - Net Profit/Loss,1160,,
1161,,1161,2020-02-18 08:00:00,9790.58,9794.99,9740.0,9741.61,1727.81,,OutperformSMACross_3,1161,737473.3333333334,Broker,1161,108.03015488806193,12431.219862103504,BuySell,1161,,,Trades - Net Profit/Loss,1161,,
1162,,1162,2020-02-18 09:00:00,9741.61,9749.91,9662.72,9694.15,3161.18,,OutperformSMACross_3,1162,737473.375,Broker,1162,108.03015488806193,12371.182703614872,BuySell,1162,,,Trades - Net Profit/Loss,1162,,
1163,,1163,2020-02-18 10:00:00,9694.15,9744.99,9631.0,9731.41,2712.63,,OutperformSMACross_3,1163,737473.4166666666,Broker,1163,108.03015488806193,12418.316806549688,BuySell,1163,,,Trades - Net Profit/Loss,1163,,
1164,,1164,2020-02-18 11:00:00,9731.41,9756.97,9678.94,9702.27,1900.26,,OutperformSMACross_3,1164,737473.4583333334,Broker,1164,108.03015488806193,12381.454547840065,BuySell,1164,,,Trades - Net Profit/Loss,1164,,
1165,,1165,2020-02-18 12:00:00,9702.27,9704.58,9638.11,9656.92,1818.59,,OutperformSMACross_3,1165,737473.5,Broker,1165,108.03015488806193,12324.086550843447,BuySell,1165,,,Trades - Net Profit/Loss,1165,,
1166,,1166,2020-02-18 13:00:00,9656.92,9669.85,9576.01,9627.27,2780.75,,OutperformSMACross_3,1166,737473.5416666666,Broker,1166,108.03015488806193,12286.579139356134,BuySell,1166,,,Trades - Net Profit/Loss,1166,,
1167,,1167,2020-02-18 14:00:00,9627.27,9718.01,9627.27,9696.65,1875.98,,OutperformSMACross_3,1167,737473.5833333334,Broker,1167,108.03015488806193,12374.345217231003,BuySell,1167,,,Trades - Net Profit/Loss,1167,,
1168,,1168,2020-02-18 15:00:00,9696.65,9875.51,9695.74,9830.68,5915.67,,OutperformSMACross_3,1168,737473.625,Broker,1168,108.03015488806193,12543.893897219023,BuySell,1168,,,Trades - Net Profit/Loss,1168,,
1169,,1169,2020-02-18 16:00:00,9830.68,9924.42,9815.9,9918.91,4148.43,,OutperformSMACross_3,1169,737473.6666666666,Broker,1169,108.03015488806193,12655.50532775952,BuySell,1169,,,Trades - Net Profit/Loss,1169,,
1170,,1170,2020-02-18 17:00:00,9918.91,9952.0,9877.35,9946.38,3561.84,,OutperformSMACross_3,1170,737473.7083333334,Broker,1170,108.03015488806193,12690.255027373567,BuySell,1170,,,Trades - Net Profit/Loss,1170,,
1171,,1171,2020-02-18 18:00:00,9946.38,10048.0,9946.38,9985.73,5047.5,,OutperformSMACross_3,1171,737473.75,Broker,1171,108.03015488806193,12740.03299169147,BuySell,1171,,,Trades - Net Profit/Loss,1171,,
1172,,1172,2020-02-18 19:00:00,9985.73,10048.0,9973.0,10043.49,2300.46,,OutperformSMACross_3,1172,737473.7916666666,Broker,1172,108.03015488806193,12813.099706278563,BuySell,1172,,,Trades - Net Profit/Loss,1172,,
1173,,1173,2020-02-18 20:00:00,10043.49,10163.0,10038.23,10155.01,4221.97,,OutperformSMACross_3,1173,737473.8333333334,Broker,1173,108.03015488806193,12954.173113666939,BuySell,1173,,,Trades - Net Profit/Loss,1173,,
1174,,1174,2020-02-18 21:00:00,10155.01,10250.0,10036.72,10134.71,5099.8,,OutperformSMACross_3,1174,737473.875,Broker,1174,108.03015488806193,12928.493503103953,BuySell,1174,,,Trades - Net Profit/Loss,1174,,
1175,,1175,2020-02-18 22:00:00,10134.71,10174.54,10067.19,10168.26,1782.62,,OutperformSMACross_3,1175,737473.9166666666,Broker,1175,108.03015488806193,12970.934435832432,BuySell,1175,,,Trades - Net Profit/Loss,1175,,
1176,,1176,2020-02-18 23:00:00,10168.26,10206.94,10136.64,10164.71,2589.14,,OutperformSMACross_3,1176,737473.9583333334,Broker,1176,108.03015488806193,12966.443666497526,BuySell,1176,,,Trades - Net Profit/Loss,1176,,
1177,,1177,2020-02-19 00:00:00,10164.71,10186.35,10079.25,10102.41,2060.45,,OutperformSMACross_3,1177,737474.0,Broker,1177,108.03015488806193,12887.63382718354,BuySell,1177,,,Trades - Net Profit/Loss,1177,,
1178,,1178,2020-02-19 01:00:00,10102.41,10149.0,10101.97,10112.83,1209.33,,OutperformSMACross_3,1178,737474.0416666666,Broker,1178,108.03015488806193,12900.815183935574,BuySell,1178,,,Trades - Net Profit/Loss,1178,,
1179,,1179,2020-02-19 02:00:00,10112.83,10166.66,10110.0,10150.74,1312.63,,OutperformSMACross_3,1179,737474.0833333334,Broker,1179,108.03015488806193,12948.771540410586,BuySell,1179,,,Trades - Net Profit/Loss,1179,,
1180,,1180,2020-02-19 03:00:00,10150.74,10173.0,10125.0,10149.63,1104.31,,OutperformSMACross_3,1180,737474.125,Broker,1180,108.03015488806193,12947.367384365023,BuySell,1180,,,Trades - Net Profit/Loss,1180,,
1181,,1181,2020-02-19 04:00:00,10149.63,10164.93,10089.24,10111.65,1697.83,,OutperformSMACross_3,1181,737474.1666666666,Broker,1181,108.03015488806193,12899.32247750876,BuySell,1181,,,Trades - Net Profit/Loss,1181,,
1182,,1182,2020-02-19 05:00:00,10111.65,10134.7,10085.36,10118.55,1338.38,,OutperformSMACross_3,1182,737474.2083333334,Broker,1182,108.03015488806193,12908.05101508928,BuySell,1182,,,Trades - Net Profit/Loss,1182,,
1183,,1183,2020-02-19 06:00:00,10118.55,10118.66,10044.68,10069.02,1578.26,,OutperformSMACross_3,1183,737474.25,Broker,1183,108.03015488806193,12845.395295326494,BuySell,1183,,,Trades - Net Profit/Loss,1183,,
1184,,1184,2020-02-19 07:00:00,10069.02,10089.37,10027.0,10059.3,1911.01,,OutperformSMACross_3,1184,737474.2916666666,Broker,1184,108.03015488806193,12833.099442386972,BuySell,1184,,,Trades - Net Profit/Loss,1184,,
1185,,1185,2020-02-19 08:00:00,10059.3,10161.99,10011.06,10159.65,3002.07,,OutperformSMACross_3,1185,737474.3333333334,Broker,1185,108.03015488806193,12960.042738938477,BuySell,1185,,,Trades - Net Profit/Loss,1185,,
1186,,1186,2020-02-19 09:00:00,10159.65,10159.65,10101.01,10112.99,1514.8,,OutperformSMACross_3,1186,737474.375,Broker,1186,108.03015488806193,12901.017584807007,BuySell,1186,,,Trades - Net Profit/Loss,1186,,
1187,,1187,2020-02-19 10:00:00,10112.99,10144.62,10080.0,10126.09,1719.89,,OutperformSMACross_3,1187,737474.4166666666,Broker,1187,108.03015488806193,12917.589156155535,BuySell,1187,,,Trades - Net Profit/Loss,1187,,
1188,,1188,2020-02-19 11:00:00,10127.66,10150.0,10117.66,10148.93,209.53,,OutperformSMACross_3,1188,737474.4583333334,Broker,1188,108.03015488806193,12946.481880552506,BuySell,1188,,,Trades - Net Profit/Loss,1188,,
1189,,1189,2020-02-19 12:00:00,10148.93,10148.93,10148.93,10148.93,0.0,,OutperformSMACross_3,1189,737474.5,Broker,1189,108.03015488806193,12946.481880552506,BuySell,1189,,,Trades - Net Profit/Loss,1189,,
1190,,1190,2020-02-19 13:00:00,10148.93,10148.93,10148.93,10148.93,0.0,,OutperformSMACross_3,1190,737474.5416666666,Broker,1190,108.03015488806193,12946.481880552506,BuySell,1190,,,Trades - Net Profit/Loss,1190,,
