===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,DoubleSMACross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
21,,21,2020-01-01 20:00:00,7229.48,7242.98,7224.68,7236.73,378.62,,DoubleSMACross,21,737425.8333333334,Broker,21,10000.0,10000.0,BuySell,21,,,Trades - Net Profit/Loss,21,,
22,,22,2020-01-01 21:00:00,7236.73,7242.75,7227.0,7233.17,274.92,,DoubleSMACross,22,737425.875,Broker,22,10000.0,10000.0,BuySell,22,,,Trades - Net Profit/Loss,22,,
23,,23,2020-01-01 22:00:00,7233.17,7234.49,7186.0,7197.99,726.36,,DoubleSMACross,23,737425.9166666666,Broker,23,10000.0,10000.0,BuySell,23,,,Trades - Net Profit/Loss,23,,
24,,24,2020-01-01 23:00:00,7197.99,7204.17,7175.15,7200.85,774.75,,DoubleSMACross,24,737425.9583333334,Broker,24,10000.0,10000.0,BuySell,24,,,Trades - Net Profit/Loss,24,,
25,,25,2020-01-02 00:00:00,7200.85,7212.5,7185.46,7211.02,373.98,,DoubleSMACross,25,737426.0,Broker,25,10000.0,10000.0,BuySell,25,,,Trades - Net Profit/Loss,25,,
26,,26,2020-01-02 01:00:00,7211.02,7211.16,7185.11,7190.99,372.76,,DoubleSMACross,26,737426.0416666666,Broker,26,10000.0,10000.0,BuySell,26,,,Trades - Net Profit/Loss,26,,
27,,27,2020-01-02 02:00:00,7190.99,7191.0,7155.35,7169.02,1265.12,,DoubleSMACross,27,737426.0833333334,Broker,27,10000.0,10000.0,BuySell,27,,,Trades - Net Profit/Loss,27,,
28,,28,2020-01-02 03:00:00,7169.02,7169.06,7120.37,7129.61,1409.21,,DoubleSMACross,28,737426.125,Broker,28,10000.0,10000.0,BuySell,28,,,Trades - Net Profit/Loss,28,,
29,,29,2020-01-02 04:00:00,7129.61,7161.0,7116.7,7142.21,1182.93,,DoubleSMACross,29,737426.1666666666,Broker,29,10000.0,10000.0,BuySell,29,,,Trades - Net Profit/Loss,29,,
30,,30,2020-01-02 05:00:00,7142.21,7152.05,7126.93,7138.93,536.5,,DoubleSMACross,30,737426.2083333334,Broker,30,10000.0,10000.0,BuySell,30,,,Trades - Net Profit/Loss,30,,
31,,31,2020-01-02 06:00:00,7138.93,7149.02,7121.43,7135.97,639.65,,DoubleSMACross,31,737426.25,Broker,31,10000.0,10000.0,BuySell,31,,,Trades - Net Profit/Loss,31,,
32,,32,2020-01-02 07:00:00,7135.97,7140.63,7105.0,7110.57,1434.99,,DoubleSMACross,32,737426.2916666666,Broker,32,10000.0,10000.0,BuySell,32,,,Trades - Net Profit/Loss,32,,
33,,33,2020-01-02 08:00:00,7110.57,7157.48,7109.11,7154.36,1034.09,,DoubleSMACross,33,737426.3333333334,Broker,33,10000.0,10000.0,BuySell,33,,,Trades - Net Profit/Loss,33,,
34,,34,2020-01-02 09:00:00,7154.36,7165.0,7135.36,7162.01,785.64,,DoubleSMACross,34,737426.375,Broker,34,10000.0,10000.0,BuySell,34,,,Trades - Net Profit/Loss,34,,
35,,35,2020-01-02 10:00:00,7162.01,7180.0,7153.33,7161.83,1312.2,,DoubleSMACross,35,737426.4166666666,Broker,35,10000.0,10000.0,BuySell,35,,,Trades - Net Profit/Loss,35,,
36,,36,2020-01-02 11:00:00,7161.83,7168.67,7139.03,7139.79,710.2,,DoubleSMACross,36,737426.4583333334,Broker,36,10000.0,10000.0,BuySell,36,,,Trades - Net Profit/Loss,36,,
37,,37,2020-01-02 12:00:00,7139.79,7163.4,7139.03,7158.29,757.44,,DoubleSMACross,37,737426.5,Broker,37,10000.0,10000.0,BuySell,37,,,Trades - Net Profit/Loss,37,,
38,,38,2020-01-02 13:00:00,7158.29,7163.35,7107.43,7131.15,1410.3,,DoubleSMACross,38,737426.5416666666,Broker,38,10000.0,10000.0,BuySell,38,,,Trades - Net Profit/Loss,38,,
39,,39,2020-01-02 14:00:00,7131.15,7157.1,7122.34,7135.59,875.91,,DoubleSMACross,39,737426.5833333334,Broker,39,10000.0,10000.0,BuySell,39,,,Trades - Net Profit/Loss,39,,
40,,40,2020-01-02 15:00:00,7135.59,7152.0,7120.0,7130.98,810.47,,DoubleSMACross,40,737426.625,Broker,40,10000.0,10000.0,BuySell,40,,,Trades - Net Profit/Loss,40,,
41,,41,2020-01-02 16:00:00,7130.98,7146.85,7020.0,7052.32,2996.22,,DoubleSMACross,41,737426.6666666666,Broker,41,10000.0,10000.0,BuySell,41,,,Trades - Net Profit/Loss,41,,
42,,42,2020-01-02 17:00:00,7052.32,7053.09,6924.74,6970.04,5244.63,,DoubleSMACross,42,737426.7083333334,Broker,42,10000.0,10000.0,BuySell,42,,,Trades - Net Profit/Loss,42,,
43,,43,2020-01-02 18:00:00,6970.04,6989.68,6949.96,6974.02,1392.82,,DoubleSMACross,43,737426.75,Broker,43,10000.0,10000.0,BuySell,43,,,Trades - Net Profit/Loss,43,,
44,,44,2020-01-02 19:00:00,6974.02,6995.0,6960.0,6983.27,1286.09,,DoubleSMACross,44,737426.7916666666,Broker,44,10000.0,10000.0,BuySell,44,,,Trades - Net Profit/Loss,44,,
45,,45,2020-01-02 20:00:00,6983.27,6983.27,6941.27,6948.49,1049.68,,DoubleSMACross,45,737426.8333333334,Broker,45,10000.0,10000.0,BuySell,45,,,Trades - Net Profit/Loss,45,,
46,,46,2020-01-02 21:00:00,6948.49,6985.0,6946.2,6977.73,607.34,,DoubleSMACross,46,737426.875,Broker,46,10000.0,10000.0,BuySell,46,,,Trades - Net Profit/Loss,46,,
47,,47,2020-01-02 22:00:00,6977.73,6978.24,6963.02,6974.8,521.92,,DoubleSMACross,47,737426.9166666666,Broker,47,10000.0,10000.0,BuySell,47,,,Trades - Net Profit/Loss,47,,
48,,48,2020-01-02 23:00:00,6974.8,6974.8,6950.0,6965.71,701.16,,DoubleSMACross,48,737426.9583333334,Broker,48,10000.0,10000.0,BuySell,48,,,Trades - Net Profit/Loss,48,,
49,,49,2020-01-03 00:00:00,6965.71,6966.47,6912.88,6937.0,1027.22,,DoubleSMACross,49,737427.0,Broker,49,10000.0,10000.0,BuySell,49,,,Trades - Net Profit/Loss,49,,
50,,50,2020-01-03 01:00:00,6937.0,6946.07,6878.19,6888.85,2012.07,,DoubleSMACross,50,737427.0416666666,Broker,50,10000.0,10000.0,BuySell,50,,,Trades - Net Profit/Loss,50,,
51,,51,2020-01-03 02:00:00,6888.85,6966.8,6871.04,6956.88,2614.16,,DoubleSMACross,51,737427.0833333334,Broker,51,10000.0,10000.0,BuySell,51,,,Trades - Net Profit/Loss,51,,
52,,52,2020-01-03 03:00:00,6956.88,6966.36,6940.0,6952.04,1195.9,,DoubleSMACross,52,737427.125,Broker,52,10000.0,10000.0,BuySell,52,,,Trades - Net Profit/Loss,52,,
53,,53,2020-01-03 04:00:00,6952.04,7264.71,6948.64,7210.19,8412.13,,DoubleSMACross,53,737427.1666666666,Broker,53,10000.0,10000.0,BuySell,53,,,Trades - Net Profit/Loss,53,,
54,,54,2020-01-03 05:00:00,7210.19,7249.0,7168.48,7220.47,3255.53,,DoubleSMACross,54,737427.2083333334,Broker,54,10000.0,10000.0,BuySell,54,,,Trades - Net Profit/Loss,54,,
55,,55,2020-01-03 06:00:00,7220.47,7225.0,7190.14,7202.22,1916.31,,DoubleSMACross,55,737427.25,Broker,55,10000.0,10000.0,BuySell,55,,,Trades - Net Profit/Loss,55,,
56,,56,2020-01-03 07:00:00,7202.22,7232.0,7185.04,7203.21,2013.23,,DoubleSMACross,56,737427.2916666666,Broker,56,10000.0,10000.0,BuySell,56,,,Trades - Net Profit/Loss,56,,
57,,57,2020-01-03 08:00:00,7203.21,7297.29,7202.28,7260.6,3535.29,,DoubleSMACross,57,737427.3333333334,Broker,57,90.10000000000181,10068.976084412368,BuySell,57,7094.2458,,Trades - Net Profit/Loss,57,,
58,,58,2020-01-03 09:00:00,7260.6,7358.88,7256.56,7348.42,4897.76,,DoubleSMACross,58,737427.375,Broker,58,90.10000000000181,10189.674772913744,BuySell,58,,,Trades - Net Profit/Loss,58,,
59,,59,2020-01-03 10:00:00,7348.42,7371.92,7281.3,7312.25,3551.5,,DoubleSMACross,59,737427.4166666666,Broker,59,90.10000000000181,10139.963185996245,BuySell,59,,,Trades - Net Profit/Loss,59,,
60,,60,2020-01-03 11:00:00,7312.25,7346.0,7306.61,7340.46,1653.02,,DoubleSMACross,60,737427.4583333334,Broker,60,90.10000000000181,10178.734650385039,BuySell,60,,,Trades - Net Profit/Loss,60,,
61,,61,2020-01-03 12:00:00,7340.46,7350.19,7303.14,7322.78,1561.25,,DoubleSMACross,61,737427.5,Broker,61,90.10000000000181,10154.43548376349,BuySell,61,,,Trades - Net Profit/Loss,61,,
62,,62,2020-01-03 13:00:00,7322.78,7380.0,7311.59,7348.87,1718.77,,DoubleSMACross,62,737427.5416666666,Broker,62,90.10000000000181,10190.293247177302,BuySell,62,,,Trades - Net Profit/Loss,62,,
63,,63,2020-01-03 14:00:00,7348.87,7362.31,7229.3,7254.73,4107.5,,DoubleSMACross,63,737427.5833333334,Broker,63,90.10000000000181,10060.908431241072,BuySell,63,,,Trades - Net Profit/Loss,63,,
64,,64,2020-01-03 15:00:00,7254.73,7322.44,7252.48,7320.18,2144.33,,DoubleSMACross,64,737427.625,Broker,64,90.10000000000181,10150.86207690738,BuySell,64,,,Trades - Net Profit/Loss,64,,
65,,65,2020-01-03 16:00:00,7320.18,7405.0,7293.1,7386.03,5309.39,,DoubleSMACross,65,737427.6666666666,Broker,65,90.10000000000181,10241.365477474626,BuySell,65,,,Trades - Net Profit/Loss,65,,
66,,66,2020-01-03 17:00:00,7386.03,7403.2,7335.21,7355.26,2003.19,,DoubleSMACross,66,737427.7083333334,Broker,66,90.10000000000181,10199.075581719819,BuySell,66,,,Trades - Net Profit/Loss,66,,
67,,67,2020-01-03 18:00:00,7355.26,7369.47,7330.32,7342.96,1338.24,,DoubleSMACross,67,737427.75,Broker,67,90.10000000000181,10182.170618515913,BuySell,67,,,Trades - Net Profit/Loss,67,,
68,,68,2020-01-03 19:00:00,7342.96,7352.33,7280.0,7343.08,2063.76,,DoubleSMACross,68,737427.7916666666,Broker,68,90.10000000000181,10182.335544986194,BuySell,68,,,Trades - Net Profit/Loss,68,,
69,,69,2020-01-03 20:00:00,7343.08,7361.0,7297.01,7316.99,1433.34,,DoubleSMACross,69,737427.8333333334,Broker,69,90.10000000000181,10146.477781572383,BuySell,69,,,Trades - Net Profit/Loss,69,,
70,,70,2020-01-03 21:00:00,7316.99,7335.0,7262.68,7283.0,1118.19,,DoubleSMACross,70,737427.875,Broker,70,90.10000000000181,10099.762358865008,BuySell,70,,,Trades - Net Profit/Loss,70,,
71,,71,2020-01-03 22:00:00,7283.0,7320.54,7260.01,7300.56,1271.08,,DoubleSMACross,71,737427.9166666666,Broker,71,90.10000000000181,10123.896599016274,BuySell,71,,,Trades - Net Profit/Loss,71,,
72,,72,2020-01-03 23:00:00,7300.56,7346.08,7291.75,7344.96,1579.57,,DoubleSMACross,72,737427.9583333334,Broker,72,90.10000000000181,10184.919393020613,BuySell,72,,,Trades - Net Profit/Loss,72,,
73,,73,2020-01-04 00:00:00,7344.96,7350.0,7289.98,7302.24,1125.48,,DoubleSMACross,73,737428.0,Broker,73,90.10000000000181,10126.20556960022,BuySell,73,,,Trades - Net Profit/Loss,73,,
74,,74,2020-01-04 01:00:00,7302.24,7312.58,7280.85,7309.16,754.96,,DoubleSMACross,74,737428.0416666666,Broker,74,90.10000000000181,10135.716329386483,BuySell,74,,,Trades - Net Profit/Loss,74,,
75,,75,2020-01-04 02:00:00,7309.16,7328.99,7296.18,7327.83,825.34,,DoubleSMACross,75,737428.0833333334,Broker,75,90.10000000000181,10161.376139387858,BuySell,75,,,Trades - Net Profit/Loss,75,,
76,,76,2020-01-04 03:00:00,7327.83,7339.69,7318.56,7333.11,720.37,,DoubleSMACross,76,737428.125,Broker,76,90.10000000000181,10168.632904080265,BuySell,76,,,Trades - Net Profit/Loss,76,,
77,,77,2020-01-04 04:00:00,7333.11,7338.46,7312.65,7334.86,649.3,,DoubleSMACross,77,737428.1666666666,Broker,77,10158.554371176184,10158.554371176184,BuySell,77,,7448.536899999999,Trades - Net Profit/Loss,77,158.5543711761847,
78,,78,2020-01-04 05:00:00,7334.86,7369.28,7325.0,7344.69,1236.94,,DoubleSMACross,78,737428.2083333334,Broker,78,10158.554371176184,10158.554371176184,BuySell,78,,,Trades - Net Profit/Loss,78,,
79,,79,2020-01-04 06:00:00,7344.69,7367.88,7340.0,7354.96,1076.73,,DoubleSMACross,79,737428.25,Broker,79,10158.554371176184,10158.554371176184,BuySell,79,,,Trades - Net Profit/Loss,79,,
80,,80,2020-01-04 07:00:00,7354.96,7363.63,7327.32,7348.11,1244.59,,DoubleSMACross,80,737428.2916666666,Broker,80,10158.554371176184,10158.554371176184,BuySell,80,,,Trades - Net Profit/Loss,80,,
81,,81,2020-01-04 08:00:00,7348.11,7365.0,7330.0,7346.59,1211.51,,DoubleSMACross,81,737428.3333333334,Broker,81,91.52857488429626,10146.417058883835,BuySell,81,7220.05,,Trades - Net Profit/Loss,81,,
82,,82,2020-01-04 09:00:00,7346.59,7369.18,7339.28,7363.88,1005.79,,DoubleSMACross,82,737428.375,Broker,82,91.52857488429626,10170.080965796888,BuySell,82,,,Trades - Net Profit/Loss,82,,
83,,83,2020-01-04 10:00:00,7363.88,7369.63,7304.36,7318.3,1671.23,,DoubleSMACross,83,737428.4166666666,Broker,83,91.52857488429626,10107.698034790707,BuySell,83,,,Trades - Net Profit/Loss,83,,
84,,84,2020-01-04 11:00:00,7318.3,7339.27,7302.1,7336.45,1427.29,,DoubleSMACross,84,737428.4583333334,Broker,84,91.52857488429626,10132.538978137834,BuySell,84,,,Trades - Net Profit/Loss,84,,
85,,85,2020-01-04 12:00:00,7336.45,7339.58,7305.0,7312.89,1074.36,,DoubleSMACross,85,737428.5,Broker,85,91.52857488429626,10100.29365443214,BuySell,85,,,Trades - Net Profit/Loss,85,,
86,,86,2020-01-04 13:00:00,7312.89,7326.49,7291.0,7303.88,1439.4,,DoubleSMACross,86,737428.5416666666,Broker,86,91.52857488429626,10087.962144814639,BuySell,86,,,Trades - Net Profit/Loss,86,,
87,,87,2020-01-04 14:00:00,7303.88,7323.74,7296.44,7316.72,819.08,,DoubleSMACross,87,737428.5833333334,Broker,87,91.52857488429626,10105.53557250484,BuySell,87,,,Trades - Net Profit/Loss,87,,
88,,88,2020-01-04 15:00:00,7316.72,7332.0,7305.0,7318.99,824.23,,DoubleSMACross,88,737428.625,Broker,88,91.52857488429626,10108.642401232,BuySell,88,,,Trades - Net Profit/Loss,88,,
89,,89,2020-01-04 16:00:00,7318.99,7323.26,7297.91,7307.11,993.81,,DoubleSMACross,89,737428.6666666666,Broker,89,91.52857488429626,10092.382874677516,BuySell,89,,,Trades - Net Profit/Loss,89,,
90,,90,2020-01-04 17:00:00,7307.11,7352.0,7305.0,7351.99,1150.97,,DoubleSMACross,90,737428.7083333334,Broker,90,91.52857488429626,10153.807752772238,BuySell,90,,,Trades - Net Profit/Loss,90,,
91,,91,2020-01-04 18:00:00,7351.99,7404.0,7272.21,7306.92,3677.43,,DoubleSMACross,91,737428.75,Broker,91,10143.74547359435,10143.74547359435,BuySell,91,,7515.0599999999995,Trades - Net Profit/Loss,91,,-14.808897581834767
92,,92,2020-01-04 19:00:00,7306.92,7353.84,7283.01,7334.83,1824.44,,DoubleSMACross,92,737428.7916666666,Broker,92,10143.74547359435,10143.74547359435,BuySell,92,,,Trades - Net Profit/Loss,92,,
93,,93,2020-01-04 20:00:00,7334.83,7352.64,7310.67,7341.06,1333.95,,DoubleSMACross,93,737428.8333333334,Broker,93,10143.74547359435,10143.74547359435,BuySell,93,,,Trades - Net Profit/Loss,93,,
94,,94,2020-01-04 21:00:00,7341.06,7367.31,7330.72,7350.68,794.14,,DoubleSMACross,94,737428.875,Broker,94,10143.74547359435,10143.74547359435,BuySell,94,,,Trades - Net Profit/Loss,94,,
95,,95,2020-01-04 22:00:00,7350.68,7359.7,7342.67,7350.24,445.52,,DoubleSMACross,95,737428.9166666666,Broker,95,10143.74547359435,10143.74547359435,BuySell,95,,,Trades - Net Profit/Loss,95,,
96,,96,2020-01-04 23:00:00,7350.24,7363.0,7328.9,7354.11,494.37,,DoubleSMACross,96,737428.9583333334,Broker,96,10143.74547359435,10143.74547359435,BuySell,96,,,Trades - Net Profit/Loss,96,,
97,,97,2020-01-05 00:00:00,7354.11,7393.0,7354.11,7373.48,1337.79,,DoubleSMACross,97,737429.0,Broker,97,10143.74547359435,10143.74547359435,BuySell,97,,,Trades - Net Profit/Loss,97,,
98,,98,2020-01-05 01:00:00,7373.48,7481.87,7373.43,7459.18,5736.3,,DoubleSMACross,98,737429.0416666666,Broker,98,91.39514671708368,10250.422244926922,BuySell,98,7262.82855,,Trades - Net Profit/Loss,98,,
99,,99,2020-01-05 02:00:00,7459.18,7482.87,7432.79,7443.79,1865.56,,DoubleSMACross,99,737429.0833333334,Broker,99,91.39514671708368,10229.461840828688,BuySell,99,,,Trades - Net Profit/Loss,99,,
100,,100,2020-01-05 03:00:00,7443.79,7478.0,7439.33,7475.99,1321.4,,DoubleSMACross,100,737429.125,Broker,100,91.39514671708368,10273.316617434475,BuySell,100,,,Trades - Net Profit/Loss,100,,
101,,101,2020-01-05 04:00:00,7475.99,7495.0,7444.0,7457.14,1735.0,,DoubleSMACross,101,737429.1666666666,Broker,101,91.39514671708368,10247.643867775498,BuySell,101,,,Trades - Net Profit/Loss,101,,
102,,102,2020-01-05 05:00:00,7457.14,7470.0,7444.0,7459.12,883.27,,DoubleSMACross,102,737429.2083333334,Broker,102,91.39514671708368,10250.34052795188,BuySell,102,,,Trades - Net Profit/Loss,102,,
103,,103,2020-01-05 06:00:00,7459.12,7481.25,7437.4,7457.5,1084.64,,DoubleSMACross,103,737429.25,Broker,103,91.39514671708368,10248.13416962575,BuySell,103,,,Trades - Net Profit/Loss,103,,
104,,104,2020-01-05 07:00:00,7457.5,7470.36,7442.0,7463.63,831.2,,DoubleSMACross,104,737429.2916666666,Broker,104,91.39514671708368,10256.482920575858,BuySell,104,,,Trades - Net Profit/Loss,104,,
105,,105,2020-01-05 08:00:00,7463.63,7472.0,7410.0,7430.05,1474.5,,DoubleSMACross,105,737429.3333333334,Broker,105,91.39514671708368,10210.748653544108,BuySell,105,,,Trades - Net Profit/Loss,105,,
106,,106,2020-01-05 09:00:00,7430.05,7436.84,7400.0,7427.74,1896.34,,DoubleSMACross,106,737429.375,Broker,106,91.39514671708368,10207.602550004996,BuySell,106,,,Trades - Net Profit/Loss,106,,
107,,107,2020-01-05 10:00:00,7427.74,7432.28,7403.21,7415.12,948.88,,DoubleSMACross,107,737429.4166666666,Broker,107,91.39514671708368,10190.41474625453,BuySell,107,,,Trades - Net Profit/Loss,107,,
108,,108,2020-01-05 11:00:00,7415.12,7440.0,7410.0,7422.33,935.26,,DoubleSMACross,108,737429.4583333334,Broker,108,91.39514671708368,10200.23440275539,BuySell,108,,,Trades - Net Profit/Loss,108,,
109,,109,2020-01-05 12:00:00,7422.33,7460.46,7421.93,7457.01,1010.84,,DoubleSMACross,109,737429.5,Broker,109,91.39514671708368,10247.466814329575,BuySell,109,,,Trades - Net Profit/Loss,109,,
110,,110,2020-01-05 13:00:00,7457.01,7458.0,7415.0,7431.15,1228.22,,DoubleSMACross,110,737429.5416666666,Broker,110,91.39514671708368,10212.24679808654,BuySell,110,,,Trades - Net Profit/Loss,110,,
111,,111,2020-01-05 14:00:00,7431.15,7444.73,7425.0,7431.82,750.5,,DoubleSMACross,111,737429.5833333334,Broker,111,91.39514671708368,10213.159304307841,BuySell,111,,,Trades - Net Profit/Loss,111,,
112,,112,2020-01-05 15:00:00,7431.82,7476.31,7430.99,7468.42,1719.67,,DoubleSMACross,112,737429.625,Broker,112,91.39514671708368,10263.006659083365,BuySell,112,,,Trades - Net Profit/Loss,112,,
113,,113,2020-01-05 16:00:00,7468.42,7484.0,7450.0,7461.38,1632.46,,DoubleSMACross,113,737429.6666666666,Broker,113,91.39514671708368,10253.418534011787,BuySell,113,,,Trades - Net Profit/Loss,113,,
114,,114,2020-01-05 17:00:00,7461.38,7470.76,7445.15,7464.65,854.84,,DoubleSMACross,114,737429.7083333334,Broker,114,91.39514671708368,10257.872109151567,BuySell,114,,,Trades - Net Profit/Loss,114,,
115,,115,2020-01-05 18:00:00,7464.65,7468.87,7421.77,7438.72,1122.97,,DoubleSMACross,115,737429.75,Broker,115,91.39514671708368,10222.556756437654,BuySell,115,,,Trades - Net Profit/Loss,115,,
116,,116,2020-01-05 19:00:00,7438.72,7449.69,7427.1,7444.14,871.55,,DoubleSMACross,116,737429.7916666666,Broker,116,91.39514671708368,10229.9385231831,BuySell,116,,,Trades - Net Profit/Loss,116,,
117,,117,2020-01-05 20:00:00,7444.14,7445.0,7426.0,7431.6,629.21,,DoubleSMACross,117,737429.8333333334,Broker,117,10219.799979806634,10219.799979806634,BuySell,117,,7556.674999999999,Trades - Net Profit/Loss,117,76.05450621228321,
118,,118,2020-01-05 21:00:00,7431.6,7431.6,7361.01,7368.52,1972.01,,DoubleSMACross,118,737429.875,Broker,118,10219.799979806634,10219.799979806634,BuySell,118,,,Trades - Net Profit/Loss,118,,
119,,119,2020-01-05 22:00:00,7368.52,7385.65,7318.0,7355.73,1868.77,,DoubleSMACross,119,737429.9166666666,Broker,119,10219.799979806634,10219.799979806634,BuySell,119,,,Trades - Net Profit/Loss,119,,
120,,120,2020-01-05 23:00:00,7355.73,7363.35,7321.0,7358.75,1288.16,,DoubleSMACross,120,737429.9583333334,Broker,120,10219.799979806634,10219.799979806634,BuySell,120,,,Trades - Net Profit/Loss,120,,
121,,121,2020-01-06 00:00:00,7358.75,7384.72,7346.76,7378.75,1287.08,,DoubleSMACross,121,737430.0,Broker,121,10219.799979806634,10219.799979806634,BuySell,121,,,Trades - Net Profit/Loss,121,,
122,,122,2020-01-06 01:00:00,7378.75,7426.82,7368.55,7423.5,1512.63,,DoubleSMACross,122,737430.0416666666,Broker,122,10219.799979806634,10219.799979806634,BuySell,122,,,Trades - Net Profit/Loss,122,,
123,,123,2020-01-06 02:00:00,7423.5,7562.0,7421.64,7551.44,5229.8,,DoubleSMACross,123,737430.0833333334,Broker,123,10219.799979806634,10219.799979806634,BuySell,123,,,Trades - Net Profit/Loss,123,,
124,,124,2020-01-06 03:00:00,7551.44,7580.0,7486.85,7540.9,4312.32,,DoubleSMACross,124,737430.125,Broker,124,10219.799979806634,10219.799979806634,BuySell,124,,,Trades - Net Profit/Loss,124,,
125,,125,2020-01-06 04:00:00,7540.9,7554.61,7516.06,7529.52,1466.67,,DoubleSMACross,125,737430.1666666666,Broker,125,10219.799979806634,10219.799979806634,BuySell,125,,,Trades - Net Profit/Loss,125,,
126,,126,2020-01-06 05:00:00,7529.52,7541.55,7496.0,7532.85,1339.69,,DoubleSMACross,126,737430.2083333334,Broker,126,10219.799979806634,10219.799979806634,BuySell,126,,,Trades - Net Profit/Loss,126,,
127,,127,2020-01-06 06:00:00,7532.85,7537.53,7510.99,7520.0,823.13,,DoubleSMACross,127,737430.25,Broker,127,92.08039781805846,10192.423148525218,BuySell,127,7398.32515,,Trades - Net Profit/Loss,127,,
128,,128,2020-01-06 07:00:00,7520.0,7527.27,7505.57,7507.91,851.95,,DoubleSMACross,128,737430.2916666666,Broker,128,92.08039781805846,10176.18469854436,BuySell,128,,,Trades - Net Profit/Loss,128,,
129,,129,2020-01-06 08:00:00,7507.91,7551.68,7507.39,7547.55,1581.66,,DoubleSMACross,129,737430.3333333334,Broker,129,92.08039781805846,10229.426398895162,BuySell,129,,,Trades - Net Profit/Loss,129,,
130,,130,2020-01-06 09:00:00,7547.55,7553.0,7516.51,7550.78,1931.39,,DoubleSMACross,130,737430.375,Broker,130,92.08039781805846,10233.764711007501,BuySell,130,,,Trades - Net Profit/Loss,130,,
131,,131,2020-01-06 10:00:00,7550.78,7576.68,7535.64,7561.22,1712.99,,DoubleSMACross,131,737430.4166666666,Broker,131,92.08039781805846,10247.786995358218,BuySell,131,,,Trades - Net Profit/Loss,131,,
132,,132,2020-01-06 11:00:00,7561.22,7582.27,7526.88,7544.72,1966.7,,DoubleSMACross,132,737430.4583333334,Broker,132,92.08039781805846,10225.625339056798,BuySell,132,,,Trades - Net Profit/Loss,132,,
133,,133,2020-01-06 12:00:00,7544.72,7566.24,7535.0,7557.42,1386.77,,DoubleSMACross,133,737430.5,Broker,133,92.08039781805846,10242.683098755466,BuySell,133,,,Trades - Net Profit/Loss,133,,
134,,134,2020-01-06 13:00:00,7557.42,7622.0,7465.44,7528.64,3212.7,,DoubleSMACross,134,737430.5416666666,Broker,134,92.08039781805846,10204.027797643053,BuySell,134,,,Trades - Net Profit/Loss,134,,
135,,135,2020-01-06 14:00:00,7528.64,7558.45,7505.02,7547.93,2191.48,,DoubleSMACross,135,737430.5833333334,Broker,135,92.08039781805846,10229.936788555438,BuySell,135,,,Trades - Net Profit/Loss,135,,
136,,136,2020-01-06 15:00:00,7547.93,7553.28,7516.34,7519.99,1494.07,,DoubleSMACross,136,737430.625,Broker,136,92.08039781805846,10192.409717218368,BuySell,136,,,Trades - Net Profit/Loss,136,,
137,,137,2020-01-06 16:00:00,7519.99,7546.08,7509.43,7529.24,1482.67,,DoubleSMACross,137,737430.6666666666,Broker,137,92.08039781805846,10204.833676054013,BuySell,137,,,Trades - Net Profit/Loss,137,,
138,,138,2020-01-06 17:00:00,7529.24,7561.0,7526.91,7558.48,1016.8,,DoubleSMACross,138,737430.7083333334,Broker,138,92.08039781805846,10244.106817281496,BuySell,138,,,Trades - Net Profit/Loss,138,,
139,,139,2020-01-06 18:00:00,7558.48,7560.0,7525.96,7533.0,858.22,,DoubleSMACross,139,737430.75,Broker,139,92.08039781805846,10209.883847429366,BuySell,139,,,Trades - Net Profit/Loss,139,,
140,,140,2020-01-06 19:00:00,7533.0,7551.71,7524.0,7539.9,817.8,,DoubleSMACross,140,737430.7916666666,Broker,140,92.08039781805846,10219.151449155414,BuySell,140,,,Trades - Net Profit/Loss,140,,
141,,141,2020-01-06 20:00:00,7539.9,7557.99,7534.9,7551.25,895.99,,DoubleSMACross,141,737430.8333333334,Broker,141,92.08039781805846,10234.39598242942,BuySell,141,,,Trades - Net Profit/Loss,141,,
142,,142,2020-01-06 21:00:00,7551.25,7608.0,7547.56,7578.42,1933.63,,DoubleSMACross,142,737430.875,Broker,142,92.08039781805846,10270.88884313909,BuySell,142,,,Trades - Net Profit/Loss,142,,
143,,143,2020-01-06 22:00:00,7578.42,7752.0,7574.39,7712.63,5747.01,,DoubleSMACross,143,737430.9166666666,Broker,143,92.08039781805846,10451.150412364144,BuySell,143,,,Trades - Net Profit/Loss,143,,
144,,144,2020-01-06 23:00:00,7712.63,7795.34,7690.7,7758.0,4644.82,,DoubleSMACross,144,737430.9583333334,Broker,144,92.08039781805846,10512.08825153962,BuySell,144,,,Trades - Net Profit/Loss,144,,
145,,145,2020-01-07 00:00:00,7758.0,8000.0,7758.0,7888.42,11181.48,,DoubleSMACross,145,737431.0,Broker,145,92.08039781805846,10687.259355468774,BuySell,145,,,Trades - Net Profit/Loss,145,,
146,,146,2020-01-07 01:00:00,7888.42,7919.99,7866.01,7905.67,3443.49,,DoubleSMACross,146,737431.0416666666,Broker,146,92.08039781805846,10710.428359783893,BuySell,146,,,Trades - Net Profit/Loss,146,,
