===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,OutperformSMACross_2,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
340,,340,2020-01-15 03:00:00,8813.83,8817.98,8727.0,8727.61,2317.15,,OutperformSMACross_2,340,737439.125,Broker,340,98.83018413437595,11785.119319758427,BuySell,340,,,Trades - Net Profit/Loss,340,,
341,,341,2020-01-15 04:00:00,8727.61,8741.75,8570.01,8597.51,5215.66,,OutperformSMACross_2,341,737439.1666666666,Broker,341,98.83018413437595,11610.915131378712,BuySell,341,,,Trades - Net Profit/Loss,341,,
342,,342,2020-01-15 05:00:00,8597.51,8666.91,8564.0,8612.29,2199.31,,OutperformSMACross_2,342,737439.2083333334,Broker,342,98.83018413437595,11630.705584140067,BuySell,342,,,Trades - Net Profit/Loss,342,,
343,,343,2020-01-15 06:00:00,8612.29,8693.72,8600.01,8680.58,1686.72,,OutperformSMACross_2,343,737439.25,Broker,343,98.83018413437595,11722.146045511709,BuySell,343,,,Trades - Net Profit/Loss,343,,
344,,344,2020-01-15 07:00:00,8680.58,8687.96,8618.63,8627.13,1981.6,,OutperformSMACross_2,344,737439.2916666666,Broker,344,98.83018413437595,11650.576377034415,BuySell,344,,,Trades - Net Profit/Loss,344,,
345,,345,2020-01-15 08:00:00,8627.13,8675.11,8605.03,8638.36,1656.61,,OutperformSMACross_2,345,737439.3333333334,Broker,345,98.83018413437595,11665.61337192684,BuySell,345,,,Trades - Net Profit/Loss,345,,
346,,346,2020-01-15 09:00:00,8638.36,8782.6,8638.24,8755.04,2749.38,,OutperformSMACross_2,346,737439.375,Broker,346,98.83018413437595,11821.848150559777,BuySell,346,,,Trades - Net Profit/Loss,346,,
347,,347,2020-01-15 10:00:00,8755.04,8808.55,8720.0,8798.94,3545.36,,OutperformSMACross_2,347,737439.4166666666,Broker,347,98.83018413437595,11880.630347868535,BuySell,347,,,Trades - Net Profit/Loss,347,,
348,,348,2020-01-15 11:00:00,8798.94,8810.0,8720.0,8730.0,2603.53,,OutperformSMACross_2,348,737439.4583333334,Broker,348,98.83018413437595,11788.319535056102,BuySell,348,,,Trades - Net Profit/Loss,348,,
349,,349,2020-01-15 12:00:00,8730.0,8796.0,8720.38,8764.66,2318.14,,OutperformSMACross_2,349,737439.5,Broker,349,98.83018413437595,11834.729351883472,BuySell,349,,,Trades - Net Profit/Loss,349,,
350,,350,2020-01-15 13:00:00,8764.66,8916.48,8763.83,8889.96,4715.06,,OutperformSMACross_2,350,737439.5416666666,Broker,350,98.83018413437595,12002.506329623506,BuySell,350,,,Trades - Net Profit/Loss,350,,
351,,351,2020-01-15 14:00:00,8889.96,8903.02,8760.0,8856.17,5790.96,,OutperformSMACross_2,351,737439.5833333334,Broker,351,98.83018413437595,11957.261444724578,BuySell,351,,,Trades - Net Profit/Loss,351,,
352,,352,2020-01-15 15:00:00,8856.17,8865.76,8740.01,8762.74,4011.0,,OutperformSMACross_2,352,737439.625,Broker,352,98.83018413437595,11832.158467627598,BuySell,352,,,Trades - Net Profit/Loss,352,,
353,,353,2020-01-15 16:00:00,8762.74,8820.0,8676.08,8778.68,4280.47,,OutperformSMACross_2,353,737439.6666666666,Broker,353,98.83018413437595,11853.50216296021,BuySell,353,,,Trades - Net Profit/Loss,353,,
354,,354,2020-01-15 17:00:00,8778.68,8804.89,8720.0,8797.0,2576.94,,OutperformSMACross_2,354,737439.7083333334,Broker,354,98.83018413437595,11878.03268356833,BuySell,354,,,Trades - Net Profit/Loss,354,,
355,,355,2020-01-15 18:00:00,8797.0,8798.19,8707.0,8746.85,2739.74,,OutperformSMACross_2,355,737439.75,Broker,355,98.83018413437595,11810.88172240582,BuySell,355,,,Trades - Net Profit/Loss,355,,
356,,356,2020-01-15 19:00:00,8746.85,8785.0,8742.02,8761.57,1079.81,,OutperformSMACross_2,356,737439.7916666666,Broker,356,98.83018413437595,11830.591835034176,BuySell,356,,,Trades - Net Profit/Loss,356,,
357,,357,2020-01-15 20:00:00,8761.57,8842.1,8738.37,8814.21,3323.35,,OutperformSMACross_2,357,737439.8333333334,Broker,357,98.83018413437595,11901.076911716022,BuySell,357,,,Trades - Net Profit/Loss,357,,
358,,358,2020-01-15 21:00:00,8814.21,8860.0,8765.0,8830.73,4328.21,,OutperformSMACross_2,358,737439.875,Broker,358,98.83018413437595,11923.197228334262,BuySell,358,,,Trades - Net Profit/Loss,358,,
359,,359,2020-01-15 22:00:00,8830.73,8869.32,8800.0,8860.01,2303.32,,OutperformSMACross_2,359,737439.9166666666,Broker,359,98.83018413437595,11962.403213236323,BuySell,359,,,Trades - Net Profit/Loss,359,,
360,,360,2020-01-15 23:00:00,8860.01,8876.4,8790.76,8821.41,1879.63,,OutperformSMACross_2,360,737439.9583333334,Broker,360,98.83018413437595,11910.717727675546,BuySell,360,,,Trades - Net Profit/Loss,360,,
361,,361,2020-01-16 00:00:00,8821.41,8859.81,8712.27,8761.02,2870.75,,OutperformSMACross_2,361,737440.0,Broker,361,98.83018413437595,11829.855383815047,BuySell,361,,,Trades - Net Profit/Loss,361,,
362,,362,2020-01-16 01:00:00,8761.02,8771.95,8613.32,8664.43,3875.5,,OutperformSMACross_2,362,737440.0416666666,Broker,362,98.83018413437595,11700.521159713611,BuySell,362,,,Trades - Net Profit/Loss,362,,
363,,363,2020-01-16 02:00:00,8664.43,8697.79,8608.53,8650.0,2315.48,,OutperformSMACross_2,363,737440.0833333334,Broker,363,98.83018413437595,11681.199357728068,BuySell,363,,,Trades - Net Profit/Loss,363,,
364,,364,2020-01-16 03:00:00,8650.0,8659.0,8586.0,8640.01,2430.31,,OutperformSMACross_2,364,737440.125,Broker,364,98.83018413437595,11667.82272558423,BuySell,364,,,Trades - Net Profit/Loss,364,,
365,,365,2020-01-16 04:00:00,8640.01,8730.0,8615.0,8651.77,1711.12,,OutperformSMACross_2,365,737440.1666666666,Broker,365,98.83018413437595,11683.56939165145,BuySell,365,,,Trades - Net Profit/Loss,365,,
366,,366,2020-01-16 05:00:00,8651.77,8727.85,8649.01,8700.55,1464.7,,OutperformSMACross_2,366,737440.2083333334,Broker,366,98.83018413437595,11748.885919777218,BuySell,366,,,Trades - Net Profit/Loss,366,,
367,,367,2020-01-16 06:00:00,8700.55,8727.24,8675.0,8721.22,1327.48,,OutperformSMACross_2,367,737440.25,Broker,367,98.83018413437595,11776.563095594349,BuySell,367,,,Trades - Net Profit/Loss,367,,
368,,368,2020-01-16 07:00:00,8721.22,8723.27,8654.69,8680.0,1960.85,,OutperformSMACross_2,368,737440.2916666666,Broker,368,98.83018413437595,11721.36942422608,BuySell,368,,,Trades - Net Profit/Loss,368,,
369,,369,2020-01-16 08:00:00,8680.0,8715.0,8662.0,8675.44,2274.37,,OutperformSMACross_2,369,737440.3333333334,Broker,369,98.83018413437595,11715.263574118384,BuySell,369,,,Trades - Net Profit/Loss,369,,
370,,370,2020-01-16 09:00:00,8675.44,8685.87,8606.0,8645.41,2024.32,,OutperformSMACross_2,370,737440.375,Broker,370,98.83018413437595,11675.05333755387,BuySell,370,,,Trades - Net Profit/Loss,370,,
371,,371,2020-01-16 10:00:00,8645.41,8662.76,8600.4,8658.0,2033.72,,OutperformSMACross_2,371,737440.4166666666,Broker,371,98.83018413437595,11691.911375460872,BuySell,371,,,Trades - Net Profit/Loss,371,,
372,,372,2020-01-16 11:00:00,8658.0,8725.0,8628.03,8724.91,2717.41,,OutperformSMACross_2,372,737440.4583333334,Broker,372,98.83018413437595,11781.504013773605,BuySell,372,,,Trades - Net Profit/Loss,372,,
373,,373,2020-01-16 12:00:00,8724.91,8789.0,8692.35,8720.0,2875.46,,OutperformSMACross_2,373,737440.5,Broker,373,98.83018413437595,11774.929512890098,BuySell,373,,,Trades - Net Profit/Loss,373,,
374,,374,2020-01-16 13:00:00,8720.0,8727.0,8660.0,8695.29,2052.6,,OutperformSMACross_2,374,737440.5416666666,Broker,374,98.83018413437595,11741.842768117902,BuySell,374,,,Trades - Net Profit/Loss,374,,
375,,375,2020-01-16 14:00:00,8695.29,8702.52,8640.35,8686.18,1769.38,,OutperformSMACross_2,375,737440.5833333334,Broker,375,98.83018413437595,11729.64445792467,BuySell,375,,,Trades - Net Profit/Loss,375,,
376,,376,2020-01-16 15:00:00,8686.18,8725.0,8668.33,8710.02,1401.5,,OutperformSMACross_2,376,737440.625,Broker,376,98.83018413437595,11761.566270768426,BuySell,376,,,Trades - Net Profit/Loss,376,,
377,,377,2020-01-16 16:00:00,8710.02,8720.82,8626.0,8660.19,2316.14,,OutperformSMACross_2,377,737440.6666666666,Broker,377,98.83018413437595,11694.843790315226,BuySell,377,,,Trades - Net Profit/Loss,377,,
378,,378,2020-01-16 17:00:00,8660.19,8719.11,8651.14,8678.13,1622.15,,OutperformSMACross_2,378,737440.7083333334,Broker,378,98.83018413437595,11718.865490081036,BuySell,378,,,Trades - Net Profit/Loss,378,,
379,,379,2020-01-16 18:00:00,8678.13,8704.0,8657.37,8684.19,1370.78,,OutperformSMACross_2,379,737440.75,Broker,379,98.83018413437595,11726.979843513636,BuySell,379,,,Trades - Net Profit/Loss,379,,
380,,380,2020-01-16 19:00:00,8684.19,8718.0,8675.0,8705.0,1122.13,,OutperformSMACross_2,380,737440.7916666666,Broker,380,98.83018413437595,11754.844479641091,BuySell,380,,,Trades - Net Profit/Loss,380,,
381,,381,2020-01-16 20:00:00,8705.0,8750.0,8690.0,8744.0,1433.26,,OutperformSMACross_2,381,737440.8333333334,Broker,381,98.83018413437595,11807.065566088508,BuySell,381,,,Trades - Net Profit/Loss,381,,
382,,382,2020-01-16 21:00:00,8744.0,8757.0,8672.0,8691.15,1973.81,,OutperformSMACross_2,382,737440.875,Broker,382,98.83018413437595,11736.299298941174,BuySell,382,,,Trades - Net Profit/Loss,382,,
383,,383,2020-01-16 22:00:00,8691.15,8743.21,8690.15,8720.38,1684.7,,OutperformSMACross_2,383,737440.9166666666,Broker,383,98.83018413437595,11775.438333732405,BuySell,383,,,Trades - Net Profit/Loss,383,,
384,,384,2020-01-16 23:00:00,8720.38,8748.0,8712.39,8720.01,793.74,,OutperformSMACross_2,384,737440.9583333334,Broker,384,98.83018413437595,11774.942902912264,BuySell,384,,,Trades - Net Profit/Loss,384,,
385,,385,2020-01-17 00:00:00,8720.01,8743.99,8672.44,8690.31,1867.22,,OutperformSMACross_2,385,737441.0,Broker,385,98.83018413437595,11735.174537079229,BuySell,385,,,Trades - Net Profit/Loss,385,,
386,,386,2020-01-17 01:00:00,8690.31,8738.8,8677.01,8738.51,1081.75,,OutperformSMACross_2,386,737441.0416666666,Broker,386,98.83018413437595,11799.714443919373,BuySell,386,,,Trades - Net Profit/Loss,386,,
387,,387,2020-01-17 02:00:00,8738.51,8780.0,8718.16,8757.06,1911.79,,OutperformSMACross_2,387,737441.0833333334,Broker,387,98.83018413437595,11824.552935037309,BuySell,387,,,Trades - Net Profit/Loss,387,,
388,,388,2020-01-17 03:00:00,8757.06,8840.4,8751.05,8786.43,2818.19,,OutperformSMACross_2,388,737441.125,Broker,388,98.83018413437595,11863.879430138864,BuySell,388,,,Trades - Net Profit/Loss,388,,
389,,389,2020-01-17 04:00:00,8786.43,8815.86,8760.0,8815.29,1958.95,,OutperformSMACross_2,389,737441.1666666666,Broker,389,98.83018413437595,11902.523034109954,BuySell,389,,,Trades - Net Profit/Loss,389,,
390,,390,2020-01-17 05:00:00,8815.29,8896.89,8791.06,8891.25,4296.76,,OutperformSMACross_2,390,737441.2083333334,Broker,390,98.83018413437595,12004.233642482921,BuySell,390,,,Trades - Net Profit/Loss,390,,
391,,391,2020-01-17 06:00:00,8891.25,8997.0,8835.75,8862.7,7184.14,,OutperformSMACross_2,391,737441.25,Broker,391,98.83018413437595,11966.005129198978,BuySell,391,,,Trades - Net Profit/Loss,391,,
392,,392,2020-01-17 07:00:00,8862.7,8950.36,8843.01,8933.95,2513.28,,OutperformSMACross_2,392,737441.2916666666,Broker,392,98.83018413437595,12061.40903713176,BuySell,392,,,Trades - Net Profit/Loss,392,,
393,,393,2020-01-17 08:00:00,8933.95,8999.0,8899.26,8928.85,4295.43,,OutperformSMACross_2,393,737441.3333333334,Broker,393,98.83018413437595,12054.580125827097,BuySell,393,,,Trades - Net Profit/Loss,393,,
394,,394,2020-01-17 09:00:00,8928.85,8986.27,8924.3,8969.0,2312.1,,OutperformSMACross_2,394,737441.375,Broker,394,98.83018413437595,12108.341064823604,BuySell,394,,,Trades - Net Profit/Loss,394,,
395,,395,2020-01-17 10:00:00,8969.0,9041.65,8880.5,8937.0,5528.2,,OutperformSMACross_2,395,737441.4166666666,Broker,395,98.83018413437595,12065.49299389239,BuySell,395,,,Trades - Net Profit/Loss,395,,
396,,396,2020-01-17 11:00:00,8937.0,8962.28,8890.97,8903.45,2292.11,,OutperformSMACross_2,396,737441.4583333334,Broker,396,98.83018413437595,12020.569469525446,BuySell,396,,,Trades - Net Profit/Loss,396,,
397,,397,2020-01-17 12:00:00,8903.45,8919.41,8765.0,8811.54,4383.81,,OutperformSMACross_2,397,737441.5,Broker,397,98.83018413437595,11897.501775797702,BuySell,397,,,Trades - Net Profit/Loss,397,,
398,,398,2020-01-17 13:00:00,8811.54,8865.07,8800.0,8850.99,1876.17,,OutperformSMACross_2,398,737441.5416666666,Broker,398,98.83018413437595,11950.325413242586,BuySell,398,,,Trades - Net Profit/Loss,398,,
399,,399,2020-01-17 14:00:00,8850.99,8852.92,8769.42,8778.69,2337.04,,OutperformSMACross_2,399,737441.5833333334,Broker,399,98.83018413437595,11853.515552982377,BuySell,399,,,Trades - Net Profit/Loss,399,,
400,,400,2020-01-17 15:00:00,8778.69,8867.29,8774.0,8850.83,1827.74,,OutperformSMACross_2,400,737441.625,Broker,400,98.83018413437595,11950.111172887931,BuySell,400,,,Trades - Net Profit/Loss,400,,
401,,401,2020-01-17 16:00:00,8850.83,8923.88,8837.97,8875.96,2968.9,,OutperformSMACross_2,401,737441.6666666666,Broker,401,98.83018413437595,11983.760298591098,BuySell,401,,,Trades - Net Profit/Loss,401,,
402,,402,2020-01-17 17:00:00,8875.96,8919.42,8855.81,8890.97,1923.84,,OutperformSMACross_2,402,737441.7083333334,Broker,402,98.83018413437595,12003.858721862272,BuySell,402,,,Trades - Net Profit/Loss,402,,
403,,403,2020-01-17 18:00:00,8890.97,8954.49,8882.59,8920.12,2084.81,,OutperformSMACross_2,403,737441.75,Broker,403,98.83018413437595,12042.890636476175,BuySell,403,,,Trades - Net Profit/Loss,403,,
404,,404,2020-01-17 19:00:00,8920.12,8955.55,8813.0,8879.71,2909.97,,OutperformSMACross_2,404,737441.7916666666,Broker,404,98.83018413437595,11988.78155690335,BuySell,404,,,Trades - Net Profit/Loss,404,,
405,,405,2020-01-17 20:00:00,8879.71,8934.77,8861.66,8879.64,1786.33,,OutperformSMACross_2,405,737441.8333333334,Broker,405,98.83018413437595,11988.687826748188,BuySell,405,,,Trades - Net Profit/Loss,405,,
406,,406,2020-01-17 21:00:00,8879.64,8934.89,8874.82,8922.34,867.47,,OutperformSMACross_2,406,737441.875,Broker,406,98.83018413437595,12045.863221397029,BuySell,406,,,Trades - Net Profit/Loss,406,,
407,,407,2020-01-17 22:00:00,8922.34,8959.0,8901.0,8939.59,1650.55,,OutperformSMACross_2,407,737441.9166666666,Broker,407,98.83018413437595,12068.961009633385,BuySell,407,,,Trades - Net Profit/Loss,407,,
408,,408,2020-01-17 23:00:00,8939.59,8961.6,8905.49,8913.28,1711.93,,OutperformSMACross_2,408,737441.9583333334,Broker,408,98.83018413437595,12033.731861314629,BuySell,408,,,Trades - Net Profit/Loss,408,,
409,,409,2020-01-18 00:00:00,8913.28,8987.9,8855.55,8978.96,2300.02,,OutperformSMACross_2,409,737442.0,Broker,409,98.83018413437595,12121.677526900943,BuySell,409,,,Trades - Net Profit/Loss,409,,
410,,410,2020-01-18 01:00:00,8978.96,8988.88,8900.0,8941.33,1906.2,,OutperformSMACross_2,410,737442.0416666666,Broker,410,98.83018413437595,12071.29087349027,BuySell,410,,,Trades - Net Profit/Loss,410,,
411,,411,2020-01-18 02:00:00,8941.33,8947.63,8897.4,8921.21,1031.55,,OutperformSMACross_2,411,737442.0833333334,Broker,411,98.83018413437595,12044.350148892268,BuySell,411,,,Trades - Net Profit/Loss,411,,
412,,412,2020-01-18 03:00:00,8921.21,8948.57,8899.0,8925.99,997.82,,OutperformSMACross_2,412,737442.125,Broker,412,98.83018413437595,12050.75057948762,BuySell,412,,,Trades - Net Profit/Loss,412,,
413,,413,2020-01-18 04:00:00,8925.99,8926.95,8826.0,8843.82,2637.02,,OutperformSMACross_2,413,737442.1666666666,Broker,413,98.83018413437595,11940.724767349562,BuySell,413,,,Trades - Net Profit/Loss,413,,
414,,414,2020-01-18 05:00:00,8843.82,8872.3,8815.0,8845.19,2176.01,,OutperformSMACross_2,414,737442.2083333334,Broker,414,98.83018413437595,11942.559200386306,BuySell,414,,,Trades - Net Profit/Loss,414,,
415,,415,2020-01-18 06:00:00,8845.19,8876.48,8806.38,8864.72,1200.25,,OutperformSMACross_2,415,737442.25,Broker,415,98.83018413437595,11968.70991367651,BuySell,415,,,Trades - Net Profit/Loss,415,,
416,,416,2020-01-18 07:00:00,8864.72,8879.97,8838.0,8843.63,794.35,,OutperformSMACross_2,416,737442.2916666666,Broker,416,98.83018413437595,11940.470356928407,BuySell,416,,,Trades - Net Profit/Loss,416,,
417,,417,2020-01-18 08:00:00,8843.63,8870.0,8818.0,8856.43,938.31,,OutperformSMACross_2,417,737442.3333333334,Broker,417,98.83018413437595,11957.609585300894,BuySell,417,,,Trades - Net Profit/Loss,417,,
418,,418,2020-01-18 09:00:00,8856.43,8900.91,8850.0,8876.68,1422.87,,OutperformSMACross_2,418,737442.375,Broker,418,98.83018413437595,11984.724380187054,BuySell,418,,,Trades - Net Profit/Loss,418,,
419,,419,2020-01-18 10:00:00,8876.68,8919.0,8871.24,8887.09,1244.6,,OutperformSMACross_2,419,737442.4166666666,Broker,419,98.83018413437595,11998.663393261862,BuySell,419,,,Trades - Net Profit/Loss,419,,
420,,420,2020-01-18 11:00:00,8887.09,8890.0,8857.0,8879.79,1130.21,,OutperformSMACross_2,420,737442.4583333334,Broker,420,98.83018413437595,11988.88867708068,BuySell,420,,,Trades - Net Profit/Loss,420,,
421,,421,2020-01-18 12:00:00,8879.79,8922.27,8876.76,8909.18,1693.2,,OutperformSMACross_2,421,737442.5,Broker,421,98.83018413437595,12028.241952226566,BuySell,421,,,Trades - Net Profit/Loss,421,,
422,,422,2020-01-18 13:00:00,8909.18,8949.0,8892.77,8919.97,2264.52,,OutperformSMACross_2,422,737442.5416666666,Broker,422,98.83018413437595,12042.689786143685,BuySell,422,,,Trades - Net Profit/Loss,422,,
423,,423,2020-01-18 14:00:00,8919.97,8963.99,8910.0,8922.59,1907.57,,OutperformSMACross_2,423,737442.5833333334,Broker,423,98.83018413437595,12046.197971951178,BuySell,423,,,Trades - Net Profit/Loss,423,,
424,,424,2020-01-18 15:00:00,8922.59,8950.0,8869.98,8903.26,2486.26,,OutperformSMACross_2,424,737442.625,Broker,424,98.83018413437595,12020.315059104292,BuySell,424,,,Trades - Net Profit/Loss,424,,
425,,425,2020-01-18 16:00:00,8903.26,8935.17,8848.8,8883.26,2303.85,,OutperformSMACross_2,425,737442.6666666666,Broker,425,98.83018413437595,11993.535014772284,BuySell,425,,,Trades - Net Profit/Loss,425,,
426,,426,2020-01-18 17:00:00,8883.26,8914.44,8872.15,8904.96,1106.36,,OutperformSMACross_2,426,737442.7083333334,Broker,426,98.83018413437595,12022.591362872512,BuySell,426,,,Trades - Net Profit/Loss,426,,
427,,427,2020-01-18 18:00:00,8904.96,8909.96,8875.85,8886.79,966.25,,OutperformSMACross_2,427,737442.75,Broker,427,98.83018413437595,11998.261692596883,BuySell,427,,,Trades - Net Profit/Loss,427,,
428,,428,2020-01-18 19:00:00,8886.79,8916.98,8875.0,8907.93,834.59,,OutperformSMACross_2,428,737442.7916666666,Broker,428,98.83018413437595,12026.568199455816,BuySell,428,,,Trades - Net Profit/Loss,428,,
429,,429,2020-01-18 20:00:00,8907.93,8920.0,8889.0,8907.58,857.9,,OutperformSMACross_2,429,737442.8333333334,Broker,429,98.83018413437595,12026.099548680004,BuySell,429,,,Trades - Net Profit/Loss,429,,
430,,430,2020-01-18 21:00:00,8907.58,8929.31,8899.0,8920.27,689.5,,OutperformSMACross_2,430,737442.875,Broker,430,98.83018413437595,12043.091486808666,BuySell,430,,,Trades - Net Profit/Loss,430,,
431,,431,2020-01-18 22:00:00,8920.27,8955.0,8918.01,8954.26,1108.74,,OutperformSMACross_2,431,737442.9166666666,Broker,431,98.83018413437595,12088.604172150914,BuySell,431,,,Trades - Net Profit/Loss,431,,
432,,432,2020-01-18 23:00:00,8954.26,8960.0,8912.27,8915.96,1355.78,,OutperformSMACross_2,432,737442.9583333334,Broker,432,98.83018413437595,12037.320387255117,BuySell,432,,,Trades - Net Profit/Loss,432,,
433,,433,2020-01-19 00:00:00,8915.96,8979.59,8888.02,8972.78,2049.36,,OutperformSMACross_2,433,737443.0,Broker,433,98.83018413437595,12113.402493202355,BuySell,433,,,Trades - Net Profit/Loss,433,,
434,,434,2020-01-19 01:00:00,8972.78,9174.78,8972.78,9146.02,7186.63,,OutperformSMACross_2,434,737443.0416666666,Broker,434,98.83018413437595,12345.371237206213,BuySell,434,,,Trades - Net Profit/Loss,434,,
435,,435,2020-01-19 02:00:00,9146.02,9180.22,9123.63,9156.54,2559.96,,OutperformSMACross_2,435,737443.0833333334,Broker,435,98.83018413437595,12359.457540524849,BuySell,435,,,Trades - Net Profit/Loss,435,,
436,,436,2020-01-19 03:00:00,9156.54,9198.98,9143.01,9157.61,1835.87,,OutperformSMACross_2,436,737443.125,Broker,436,98.83018413437595,12360.890272896611,BuySell,436,,,Trades - Net Profit/Loss,436,,
437,,437,2020-01-19 04:00:00,9157.61,9165.0,9122.77,9149.0,1312.58,,OutperformSMACross_2,437,737443.1666666666,Broker,437,98.83018413437595,12349.361463811681,BuySell,437,,,Trades - Net Profit/Loss,437,,
438,,438,2020-01-19 05:00:00,9149.0,9156.79,9112.0,9131.14,1286.55,,OutperformSMACross_2,438,737443.2083333334,Broker,438,98.83018413437595,12325.446884223196,BuySell,438,,,Trades - Net Profit/Loss,438,,
439,,439,2020-01-19 06:00:00,9131.14,9147.56,9050.0,9073.12,2056.97,,OutperformSMACross_2,439,737443.25,Broker,439,98.83018413437595,12247.757975616041,BuySell,439,,,Trades - Net Profit/Loss,439,,
440,,440,2020-01-19 07:00:00,9073.12,9091.59,9041.0,9084.36,1868.03,,OutperformSMACross_2,440,737443.2916666666,Broker,440,98.83018413437595,12262.80836053063,BuySell,440,,,Trades - Net Profit/Loss,440,,
441,,441,2020-01-19 08:00:00,9084.36,9115.24,9070.54,9103.17,1348.07,,OutperformSMACross_2,441,737443.3333333334,Broker,441,98.83018413437595,12287.994992224883,BuySell,441,,,Trades - Net Profit/Loss,441,,
442,,442,2020-01-19 09:00:00,9103.17,9127.36,9052.0,9061.03,1295.17,,OutperformSMACross_2,442,737443.375,Broker,442,98.83018413437595,12231.569438817342,BuySell,442,,,Trades - Net Profit/Loss,442,,
443,,443,2020-01-19 10:00:00,9061.03,9079.44,9031.52,9038.69,1308.06,,OutperformSMACross_2,443,737443.4166666666,Broker,443,98.83018413437595,12201.656129298488,BuySell,443,,,Trades - Net Profit/Loss,443,,
444,,444,2020-01-19 11:00:00,9038.69,9038.91,8524.2,8681.44,13982.15,,OutperformSMACross_2,444,737443.4583333334,Broker,444,98.83018413437595,11723.297587417987,BuySell,444,,,Trades - Net Profit/Loss,444,,
445,,445,2020-01-19 12:00:00,8681.44,8684.76,8562.0,8628.02,3905.79,,OutperformSMACross_2,445,737443.5,Broker,445,98.83018413437595,11651.768089007192,BuySell,445,,,Trades - Net Profit/Loss,445,,
446,,446,2020-01-19 13:00:00,8628.02,8642.0,8559.02,8629.0,2321.42,,OutperformSMACross_2,446,737443.5416666666,Broker,446,98.83018413437595,11653.08031117946,BuySell,446,,,Trades - Net Profit/Loss,446,,
447,,447,2020-01-19 14:00:00,8629.0,8657.61,8610.0,8617.1,1820.11,,OutperformSMACross_2,447,737443.5833333334,Broker,447,11641.526061052413,11641.526061052413,BuySell,447,,8787.47415,Trades - Net Profit/Loss,447,672.5822059606995,
448,,448,2020-01-19 15:00:00,8617.1,8648.0,8593.18,8631.95,1529.38,,OutperformSMACross_2,448,737443.625,Broker,448,11641.526061052413,11641.526061052413,BuySell,448,,,Trades - Net Profit/Loss,448,,
449,,449,2020-01-19 16:00:00,8631.95,8676.05,8610.0,8644.84,1660.16,,OutperformSMACross_2,449,737443.6666666666,Broker,449,11641.526061052413,11641.526061052413,BuySell,449,,,Trades - Net Profit/Loss,449,,
450,,450,2020-01-19 17:00:00,8644.84,8666.6,8618.88,8658.74,1152.81,,OutperformSMACross_2,450,737443.7083333334,Broker,450,11641.526061052413,11641.526061052413,BuySell,450,,,Trades - Net Profit/Loss,450,,
451,,451,2020-01-19 18:00:00,8658.74,8661.68,8626.36,8650.82,866.91,,OutperformSMACross_2,451,737443.75,Broker,451,11641.526061052413,11641.526061052413,BuySell,451,,,Trades - Net Profit/Loss,451,,
452,,452,2020-01-19 19:00:00,8650.82,8656.03,8626.0,8645.57,729.47,,OutperformSMACross_2,452,737443.7916666666,Broker,452,11641.526061052413,11641.526061052413,BuySell,452,,,Trades - Net Profit/Loss,452,,
453,,453,2020-01-19 20:00:00,8645.57,8657.96,8632.82,8647.63,938.73,,OutperformSMACross_2,453,737443.8333333334,Broker,453,11641.526061052413,11641.526061052413,BuySell,453,,,Trades - Net Profit/Loss,453,,
454,,454,2020-01-19 21:00:00,8647.63,8758.84,8641.99,8722.13,2994.52,,OutperformSMACross_2,454,737443.875,Broker,454,11641.526061052413,11641.526061052413,BuySell,454,,,Trades - Net Profit/Loss,454,,
455,,455,2020-01-19 22:00:00,8722.13,8752.0,8466.0,8643.47,5399.87,,OutperformSMACross_2,455,737443.9166666666,Broker,455,11641.526061052413,11641.526061052413,BuySell,455,,,Trades - Net Profit/Loss,455,,
456,,456,2020-01-19 23:00:00,8643.47,8723.45,8620.0,8701.7,1641.25,,OutperformSMACross_2,456,737443.9583333334,Broker,456,11641.526061052413,11641.526061052413,BuySell,456,,,Trades - Net Profit/Loss,456,,
457,,457,2020-01-20 00:00:00,8701.7,8735.84,8640.49,8665.21,2337.28,,OutperformSMACross_2,457,737444.0,Broker,457,11641.526061052413,11641.526061052413,BuySell,457,,,Trades - Net Profit/Loss,457,,
458,,458,2020-01-20 01:00:00,8665.21,8696.19,8635.97,8650.49,1027.51,,OutperformSMACross_2,458,737444.0416666666,Broker,458,11641.526061052413,11641.526061052413,BuySell,458,,,Trades - Net Profit/Loss,458,,
459,,459,2020-01-20 02:00:00,8650.49,8674.81,8627.94,8658.23,1145.49,,OutperformSMACross_2,459,737444.0833333334,Broker,459,11641.526061052413,11641.526061052413,BuySell,459,,,Trades - Net Profit/Loss,459,,
460,,460,2020-01-20 03:00:00,8658.23,8670.0,8638.23,8667.56,712.57,,OutperformSMACross_2,460,737444.125,Broker,460,11641.526061052413,11641.526061052413,BuySell,460,,,Trades - Net Profit/Loss,460,,
461,,461,2020-01-20 04:00:00,8667.56,8689.93,8632.76,8641.42,1027.32,,OutperformSMACross_2,461,737444.1666666666,Broker,461,11641.526061052413,11641.526061052413,BuySell,461,,,Trades - Net Profit/Loss,461,,
462,,462,2020-01-20 05:00:00,8641.42,8685.0,8640.46,8674.21,849.44,,OutperformSMACross_2,462,737444.2083333334,Broker,462,11641.526061052413,11641.526061052413,BuySell,462,,,Trades - Net Profit/Loss,462,,
