close,high,low,open,volume,baseVolume,datetime
8913.28,8961.6,8905.49,8939.59,1711.93,15295417.11,2020-01-17 23:00:00
8978.96,8987.9,8855.55,8913.28,2300.02,20575925.35,2020-01-18 00:00:00
8941.33,8988.88,8900.0,8978.96,1906.2,17047790.82,2020-01-18 01:00:00
8921.21,8947.63,8897.4,8941.33,1031.55,9198512.06,2020-01-18 02:00:00
8925.99,8948.57,8899.0,8921.21,997.82,8909569.86,2020-01-18 03:00:00
8843.82,8926.95,8826.0,8925.99,2637.02,23379641.53,2020-01-18 04:00:00
8845.19,8872.3,8815.0,8843.82,2176.01,19235770.22,2020-01-18 05:00:00
8864.72,8876.48,8806.38,8845.19,1200.25,10616463.97,2020-01-18 06:00:00
8843.63,8879.97,8838.0,8864.72,794.35,7038919.75,2020-01-18 07:00:00
8856.43,8870.0,8818.0,8843.63,938.31,8297157.42,2020-01-18 08:00:00
8876.68,8900.91,8850.0,8856.43,1422.87,12637314.83,2020-01-18 09:00:00
8887.09,8919.0,8871.24,8876.68,1244.6,11064057.91,2020-01-18 10:00:00
8879.79,8890.0,8857.0,8887.09,1130.21,10026401.22,2020-01-18 11:00:00
8909.18,8922.27,8876.76,8879.79,1693.2,15068287.51,2020-01-18 12:00:00
8919.97,8949.0,8892.77,8909.18,2264.52,20217578.68,2020-01-18 13:00:00
8922.59,8963.99,8910.0,8919.97,1907.57,17056043.56,2020-01-18 14:00:00
8903.26,8950.0,8869.98,8922.59,2486.26,22134734.3,2020-01-18 15:00:00
8883.26,8935.17,8848.8,8903.26,2303.85,20487173.32,2020-01-18 16:00:00
8904.96,8914.44,8872.15,8883.26,1106.36,9844015.87,2020-01-18 17:00:00
8886.79,8909.96,8875.85,8904.96,966.25,8592994.52,2020-01-18 18:00:00
8907.93,8916.98,8875.0,8886.79,834.59,7428246.35,2020-01-18 19:00:00
8907.58,8920.0,8889.0,8907.93,857.9,7641817.39,2020-01-18 20:00:00
8920.27,8929.31,8899.0,8907.58,689.5,6145195.18,2020-01-18 21:00:00
8954.26,8955.0,8918.01,8920.27,1108.74,9912396.2,2020-01-18 22:00:00
8915.96,8960.0,8912.27,8954.26,1355.78,12115057.08,2020-01-18 23:00:00
8972.78,8979.59,8888.02,8915.96,2049.36,18314885.04,2020-01-19 00:00:00
9146.02,9174.78,8972.78,8972.78,7186.63,65405807.69,2020-01-19 01:00:00
9156.54,9180.22,9123.63,9146.02,2559.96,23444138.56,2020-01-19 02:00:00
9157.61,9198.98,9143.01,9156.54,1835.87,16833854.72,2020-01-19 03:00:00
9149.0,9165.0,9122.77,9157.61,1312.58,12003908.88,2020-01-19 04:00:00
9131.14,9156.79,9112.0,9149.0,1286.55,11750537.68,2020-01-19 05:00:00
9073.12,9147.56,9050.0,9131.14,2056.97,18720397.79,2020-01-19 06:00:00
9084.36,9091.59,9041.0,9073.12,1868.03,16943816.8,2020-01-19 07:00:00
9103.17,9115.24,9070.54,9084.36,1348.07,12260145.27,2020-01-19 08:00:00
9061.03,9127.36,9052.0,9103.17,1295.17,11777078.92,2020-01-19 09:00:00
9038.69,9079.44,9031.52,9061.03,1308.06,11850368.47,2020-01-19 10:00:00
8681.44,9038.91,8524.2,9038.69,13982.15,121777791.14,2020-01-19 11:00:00
8628.02,8684.76,8562.0,8681.44,3905.79,33680942.55,2020-01-19 12:00:00
8629.0,8642.0,8559.02,8628.02,2321.42,19980432.56,2020-01-19 13:00:00
8617.1,8657.61,8610.0,8629.0,1820.11,15718539.38,2020-01-19 14:00:00
8631.95,8648.0,8593.18,8617.1,1529.38,13198167.98,2020-01-19 15:00:00
8644.84,8676.05,8610.0,8631.95,1660.16,14364804.07,2020-01-19 16:00:00
8658.74,8666.6,8618.88,8644.84,1152.81,9973023.38,2020-01-19 17:00:00
8650.82,8661.68,8626.36,8658.74,866.91,7491644.71,2020-01-19 18:00:00
8645.57,8656.03,8626.0,8650.82,729.47,6304940.57,2020-01-19 19:00:00
8647.63,8657.96,8632.82,8645.57,938.73,8116568.76,2020-01-19 20:00:00
8722.13,8758.84,8641.99,8647.63,2994.52,26088576.1,2020-01-19 21:00:00
8643.47,8752.0,8466.0,8722.13,5399.87,46567557.58,2020-01-19 22:00:00
8701.7,8723.45,8620.0,8643.47,1641.25,14252313.03,2020-01-19 23:00:00
8665.21,8735.84,8640.49,8701.7,2337.28,20331007.09,2020-01-20 00:00:00
8650.49,8696.19,8635.97,8665.21,1027.51,8907401.11,2020-01-20 01:00:00
8658.23,8674.81,8627.94,8650.49,1145.49,9910945.66,2020-01-20 02:00:00
8667.56,8670.0,8638.23,8658.23,712.57,6166112.31,2020-01-20 03:00:00
8641.42,8689.93,8632.76,8667.56,1027.32,8893353.27,2020-01-20 04:00:00
8674.21,8685.0,8640.46,8641.42,849.44,7362154.1,2020-01-20 05:00:00
8684.07,8686.0,8662.06,8674.21,749.35,6500937.95,2020-01-20 06:00:00
8665.14,8694.0,8650.0,8684.07,1410.55,12238903.91,2020-01-20 07:00:00
8640.8,8682.92,8595.0,8665.14,1848.54,15973065.06,2020-01-20 08:00:00
8660.9,8673.0,8640.8,8640.8,1150.43,9959028.0,2020-01-20 09:00:00
8653.65,8670.79,8634.43,8660.9,1439.69,12457918.16,2020-01-20 10:00:00
8615.25,8663.17,8603.97,8653.65,1692.12,14617488.34,2020-01-20 11:00:00
8583.09,8640.0,8545.0,8615.25,2863.64,24606262.78,2020-01-20 12:00:00
8606.61,8643.98,8521.28,8583.09,3229.57,27688681.73,2020-01-20 13:00:00
8660.56,8670.0,8588.13,8606.61,2540.53,21933542.66,2020-01-20 14:00:00
8675.38,8678.55,8638.3,8660.56,1567.21,13570553.3,2020-01-20 15:00:00
8668.51,8709.31,8652.39,8675.38,1989.3,17256652.06,2020-01-20 16:00:00
8641.8,8677.93,8641.71,8668.51,902.45,7813749.54,2020-01-20 17:00:00
8664.84,8686.04,8640.15,8641.8,1018.94,8832695.41,2020-01-20 18:00:00
8673.67,8682.15,8660.0,8664.84,781.58,6776292.37,2020-01-20 19:00:00
8676.07,8678.6,8660.0,8673.67,583.25,5056114.05,2020-01-20 20:00:00
8692.76,8694.0,8664.16,8676.07,706.97,6132464.28,2020-01-20 21:00:00
8654.85,8746.99,8645.0,8692.76,2217.67,19315571.37,2020-01-20 22:00:00
8642.35,8683.24,8616.0,8654.85,2016.49,17440094.04,2020-01-20 23:00:00
8644.52,8664.86,8618.0,8642.35,1323.66,11435165.62,2020-01-21 00:00:00
8656.19,8666.3,8636.81,8644.52,588.97,5096925.25,2020-01-21 01:00:00
8665.66,8678.0,8648.0,8656.19,688.22,5960472.83,2020-01-21 02:00:00
8674.1,8683.0,8658.14,8665.66,661.1,5731517.99,2020-01-21 03:00:00
8670.83,8699.84,8669.72,8674.1,793.1,6886319.35,2020-01-21 04:00:00
8660.09,8680.56,8643.58,8670.83,769.48,6666234.55,2020-01-21 05:00:00
8649.34,8669.48,8632.05,8660.09,933.27,8075018.15,2020-01-21 06:00:00
8634.7,8657.51,8623.64,8649.34,1003.53,8670033.73,2020-01-21 07:00:00
8658.59,8670.0,8613.8,8634.7,1395.13,12046979.66,2020-01-21 08:00:00
8630.21,8666.78,8625.76,8658.59,1027.26,8882889.89,2020-01-21 09:00:00
8659.23,8670.0,8602.8,8630.21,1629.86,14086462.97,2020-01-21 10:00:00
8656.76,8677.12,8641.18,8659.23,1257.23,10889797.02,2020-01-21 11:00:00
8661.04,8666.66,8634.62,8656.76,930.76,8051586.27,2020-01-21 12:00:00
8662.35,8668.01,8644.41,8661.04,837.83,7252739.03,2020-01-21 13:00:00
8654.86,8663.42,8648.93,8662.35,1052.0,9105975.22,2020-01-21 14:00:00
8645.06,8676.95,8641.0,8654.86,1354.1,11729820.05,2020-01-21 15:00:00
8644.48,8663.47,8621.52,8645.06,1455.6,12577264.04,2020-01-21 16:00:00
8648.5,8653.5,8626.48,8644.48,913.4,7891043.59,2020-01-21 17:00:00
8634.05,8650.0,8620.0,8648.5,759.04,6551626.32,2020-01-21 18:00:00
8531.86,8644.02,8488.0,8634.05,3292.52,28184126.26,2020-01-21 19:00:00
8718.71,8720.0,8529.11,8531.86,4817.39,41766866.04,2020-01-21 20:00:00
8729.98,8789.0,8716.67,8718.71,3707.32,32440975.42,2020-01-21 21:00:00
8729.11,8743.16,8682.76,8729.98,1183.53,10320099.51,2020-01-21 22:00:00
8736.03,8764.98,8726.78,8729.11,917.21,8021201.08,2020-01-21 23:00:00
8739.0,8758.08,8722.36,8736.03,950.38,8305529.9,2020-01-22 00:00:00
8728.77,8743.53,8705.0,8739.0,864.19,7542596.07,2020-01-22 01:00:00
8719.67,8743.57,8701.0,8728.77,682.8,5954351.7,2020-01-22 02:00:00
8715.77,8726.58,8708.02,8719.67,420.25,3663222.93,2020-01-22 03:00:00
8740.0,8743.57,8715.0,8715.77,524.87,4581627.22,2020-01-22 04:00:00
8719.12,8741.57,8716.0,8740.0,565.2,4933320.18,2020-01-22 05:00:00
8754.06,8762.61,8717.8,8719.12,763.68,6672461.51,2020-01-22 06:00:00
8740.27,8818.0,8706.07,8754.06,2645.38,23165314.41,2020-01-22 07:00:00
8678.69,8746.34,8656.0,8740.27,2831.29,24607588.64,2020-01-22 08:00:00
8686.28,8688.99,8643.31,8678.69,1532.77,13289664.39,2020-01-22 09:00:00
8663.36,8686.68,8651.0,8686.28,1197.95,10386447.78,2020-01-22 10:00:00
8659.87,8670.49,8622.0,8663.36,1597.91,13826330.12,2020-01-22 11:00:00
8664.5,8681.08,8641.34,8659.87,1102.93,9555784.89,2020-01-22 12:00:00
8645.0,8669.7,8636.31,8664.5,1099.17,9508666.8,2020-01-22 13:00:00
8654.24,8675.0,8636.97,8645.0,1353.26,11717749.55,2020-01-22 14:00:00
8655.37,8669.42,8648.3,8654.24,745.27,6453708.48,2020-01-22 15:00:00
8686.43,8710.45,8590.0,8655.37,2745.35,23777072.92,2020-01-22 16:00:00
8692.7,8701.07,8661.47,8686.43,1237.07,10737427.95,2020-01-22 17:00:00
8669.56,8694.25,8636.72,8692.7,955.98,8288304.35,2020-01-22 18:00:00
8670.39,8674.38,8640.0,8669.56,737.28,6385419.45,2020-01-22 19:00:00
8666.32,8674.26,8650.01,8670.39,471.4,4083142.99,2020-01-22 20:00:00
8661.0,8673.63,8653.45,8666.32,444.19,3848856.89,2020-01-22 21:00:00
8657.32,8676.34,8645.8,8661.0,412.51,3573352.47,2020-01-22 22:00:00
8682.36,8686.22,8650.35,8657.32,725.78,6292437.05,2020-01-22 23:00:00
8662.58,8691.81,8640.0,8682.36,830.92,7198718.01,2020-01-23 00:00:00
8599.96,8666.47,8593.48,8662.58,1457.18,12563586.64,2020-01-23 01:00:00
8610.63,8620.0,8568.26,8599.96,1802.98,15497274.45,2020-01-23 02:00:00
8597.23,8615.77,8587.15,8610.63,1121.48,9649338.95,2020-01-23 03:00:00
8590.97,8613.38,8577.88,8597.23,593.19,5100597.03,2020-01-23 04:00:00
8562.88,8591.41,8502.82,8590.97,2887.38,24669412.73,2020-01-23 05:00:00
8535.16,8573.18,8502.0,8562.88,1467.17,12526005.5,2020-01-23 06:00:00
8581.75,8604.5,8507.39,8535.16,1791.2,15344539.94,2020-01-23 07:00:00
8511.0,8624.51,8509.0,8581.75,2545.42,21805785.71,2020-01-23 08:00:00
8440.84,8518.17,8413.38,8511.0,4442.83,37631600.73,2020-01-23 09:00:00
8445.0,8459.45,8400.0,8440.84,2490.65,21004647.35,2020-01-23 10:00:00
8423.0,8475.0,8400.25,8445.0,1720.46,14517761.24,2020-01-23 11:00:00
8420.48,8488.0,8381.91,8423.0,2943.92,24809713.98,2020-01-23 12:00:00
8350.0,8421.52,8333.0,8420.48,2628.9,22013016.3,2020-01-23 13:00:00
8363.0,8388.0,8326.0,8350.0,2125.83,17759916.19,2020-01-23 14:00:00
8359.42,8400.0,8344.89,8363.0,1670.45,13991767.42,2020-01-23 15:00:00
8354.71,8371.0,8325.0,8359.42,1831.32,15288204.81,2020-01-23 16:00:00
8325.75,8380.0,8315.0,8354.71,1542.96,12879051.5,2020-01-23 17:00:00
8339.46,8358.49,8306.39,8325.75,1468.3,12231243.7,2020-01-23 18:00:00
8370.98,8380.0,8337.54,8339.46,1085.65,9079484.2,2020-01-23 19:00:00
8372.39,8379.78,8345.79,8370.98,883.65,7390691.28,2020-01-23 20:00:00
8395.27,8432.79,8366.62,8372.39,1704.46,14332259.8,2020-01-23 21:00:00
8402.74,8445.0,8394.0,8395.27,1215.71,10236488.23,2020-01-23 22:00:00
8404.52,8428.05,8354.18,8402.74,1251.81,10494867.82,2020-01-23 23:00:00
8409.0,8419.86,8386.83,8404.52,896.42,7531818.46,2020-01-24 00:00:00
8360.06,8418.87,8358.36,8409.0,783.97,6570293.3,2020-01-24 01:00:00
8300.76,8368.37,8275.5,8360.06,2264.12,18831062.52,2020-01-24 02:00:00
8320.57,8354.8,8284.82,8300.76,1612.14,13414579.1,2020-01-24 03:00:00
8306.74,8347.82,8295.92,8320.57,1013.91,8431746.76,2020-01-24 04:00:00
8321.86,8342.81,8304.86,8306.74,962.49,8011046.99,2020-01-24 05:00:00
8345.66,8350.0,8318.76,8321.86,732.05,6102432.05,2020-01-24 06:00:00
8340.0,8353.91,8307.5,8345.66,1084.07,9027614.82,2020-01-24 07:00:00
8332.51,8346.22,8315.95,8340.0,1051.35,8757371.72,2020-01-24 08:00:00
8260.23,8338.95,8260.19,8332.51,2325.0,19281131.69,2020-01-24 09:00:00
8245.47,8313.0,8238.99,8260.23,2085.76,17252521.93,2020-01-24 10:00:00
8412.77,8418.0,8238.0,8245.47,4714.66,39370017.49,2020-01-24 11:00:00
8439.1,8459.99,8369.72,8412.77,3119.69,26256002.2,2020-01-24 12:00:00
8466.27,8480.0,8413.62,8439.1,1770.58,14943523.4,2020-01-24 13:00:00
8468.24,8507.35,8441.56,8466.27,2271.25,19252890.2,2020-01-24 14:00:00
8506.44,8515.0,8440.91,8468.24,1918.16,16270701.3,2020-01-24 15:00:00
8459.1,8528.02,8458.62,8506.44,1803.89,15310429.98,2020-01-24 16:00:00
8472.41,8485.0,8445.14,8459.1,1099.3,9307381.68,2020-01-24 17:00:00
8485.75,8503.72,8469.7,8472.41,961.23,8157201.5,2020-01-24 18:00:00
8498.76,8524.0,8477.25,8485.75,1181.37,10046545.83,2020-01-24 19:00:00
8486.63,8519.75,8462.1,8498.76,1103.11,9364454.06,2020-01-24 20:00:00
8509.36,8516.67,8475.68,8486.63,775.44,6591530.67,2020-01-24 21:00:00
8466.99,8515.0,8428.51,8509.36,1458.49,12339769.96,2020-01-24 22:00:00
8439.0,8474.48,8413.36,8466.99,926.89,7821163.71,2020-01-24 23:00:00
8309.5,8451.26,8305.0,8439.0,2580.64,21588164.05,2020-01-25 00:00:00
8286.29,8332.96,8254.9,8309.5,1997.62,16588670.11,2020-01-25 01:00:00
8325.17,8330.0,8286.27,8286.29,978.44,8128667.23,2020-01-25 02:00:00
8297.62,8349.0,8284.35,8325.17,983.87,8185927.22,2020-01-25 03:00:00
8318.38,8328.82,8282.25,8297.62,722.19,6002977.31,2020-01-25 04:00:00
8330.01,8336.73,8287.26,8318.38,734.32,6101908.32,2020-01-25 05:00:00
8329.99,8357.89,8318.51,8330.01,969.36,8081408.4,2020-01-25 06:00:00
8316.2,8345.73,8307.97,8329.99,785.16,6539655.3,2020-01-25 07:00:00
8362.46,8382.97,8306.65,8316.2,1121.93,9371518.08,2020-01-25 08:00:00
8348.65,8370.61,8332.0,8362.46,881.96,7364280.11,2020-01-25 09:00:00
8329.93,8367.28,8311.0,8348.65,924.98,7712676.69,2020-01-25 10:00:00
8316.44,8342.62,8312.0,8329.93,1061.03,8833076.02,2020-01-25 11:00:00
8292.31,8339.42,8286.87,8316.44,882.1,7333319.18,2020-01-25 12:00:00
8324.26,8358.94,8288.58,8292.31,1247.59,10393077.49,2020-01-25 13:00:00
8316.7,8353.5,8315.82,8324.26,982.39,8189855.23,2020-01-25 14:00:00
8335.14,8339.54,8309.0,8316.7,671.59,5592422.79,2020-01-25 15:00:00
8349.65,8358.01,8328.09,8335.14,719.8,6005532.8,2020-01-25 16:00:00
8339.84,8362.75,8330.0,8349.65,550.25,4592740.86,2020-01-25 17:00:00
8341.03,8345.0,8325.0,8339.84,449.26,3745314.43,2020-01-25 18:00:00
8362.91,8375.0,8339.13,8341.03,755.84,6317964.7,2020-01-25 19:00:00
8368.25,8374.1,8349.71,8362.91,541.59,4529588.43,2020-01-25 20:00:00
8391.0,8420.0,8367.91,8368.25,1264.92,10624277.28,2020-01-25 21:00:00
8359.79,8420.0,8346.04,8391.0,1164.44,9766125.11,2020-01-25 22:00:00
8340.58,8386.8,8340.0,8359.79,732.77,6126745.23,2020-01-25 23:00:00
8325.95,8341.78,8293.66,8340.58,1301.9,10833668.85,2020-01-26 00:00:00
8343.88,8353.07,8319.61,8325.95,632.82,5277095.16,2020-01-26 01:00:00
8324.69,8345.84,8321.1,8343.88,421.21,3509178.37,2020-01-26 02:00:00
8368.82,8386.8,8322.74,8324.69,743.81,6218280.17,2020-01-26 03:00:00
8367.17,8374.03,8350.0,8368.82,562.13,4701110.0,2020-01-26 04:00:00
8377.28,8395.0,8364.89,8367.17,784.86,6576381.96,2020-01-26 05:00:00
8354.68,8394.77,8343.2,8377.28,853.49,7141311.47,2020-01-26 06:00:00
8385.17,8389.72,8343.32,8354.68,664.22,5553588.78,2020-01-26 07:00:00
8417.97,8477.77,8382.48,8385.17,2755.13,23220520.56,2020-01-26 08:00:00
8419.97,8444.3,8392.96,8417.97,1201.45,10113715.05,2020-01-26 09:00:00
8446.55,8463.69,8411.11,8419.97,1179.88,9956457.13,2020-01-26 10:00:00
8479.15,8482.8,8431.38,8446.55,1222.37,10341118.44,2020-01-26 11:00:00
8457.27,8488.0,8436.0,8479.15,1005.05,8500920.68,2020-01-26 12:00:00
8454.21,8478.0,8443.0,8457.27,1045.41,8846534.23,2020-01-26 13:00:00
8454.48,8474.0,8440.0,8454.21,839.97,7104729.31,2020-01-26 14:00:00
8459.67,8477.01,8450.0,8454.48,828.12,7009807.81,2020-01-26 15:00:00
8503.0,8511.16,8454.01,8459.67,1491.66,12651320.08,2020-01-26 16:00:00
8578.86,8595.59,8489.52,8503.0,3778.13,32349210.78,2020-01-26 17:00:00
8580.03,8618.0,8561.02,8578.86,1965.37,16873205.86,2020-01-26 18:00:00
8569.1,8587.67,8544.01,8580.03,1442.45,12352948.77,2020-01-26 19:00:00
8568.23,8605.0,8560.83,8569.1,891.93,7654273.81,2020-01-26 20:00:00
8600.84,8610.0,8568.23,8568.23,809.88,6958288.91,2020-01-26 21:00:00
8577.67,8610.0,8550.55,8600.84,1245.61,10695047.0,2020-01-26 22:00:00
8615.0,8618.13,8565.92,8577.67,1109.05,9528018.66,2020-01-26 23:00:00
8667.29,8704.0,8614.39,8615.0,3747.13,32457271.32,2020-01-27 00:00:00
8661.4,8689.69,8651.69,8667.29,1484.16,12874051.34,2020-01-27 01:00:00
8655.49,8668.66,8632.45,8661.4,1161.75,10051155.18,2020-01-27 02:00:00
8670.1,8680.0,8639.2,8655.49,1051.14,9108743.41,2020-01-27 03:00:00
8647.64,8686.86,8633.34,8670.1,1296.76,11227290.97,2020-01-27 04:00:00
8653.3,8661.99,8630.84,8647.64,928.19,8025500.62,2020-01-27 05:00:00
8665.67,8669.65,8639.85,8653.3,727.27,6293686.57,2020-01-27 06:00:00
8658.01,8675.0,8650.62,8665.67,740.7,6415044.6,2020-01-27 07:00:00
8609.86,8660.16,8535.0,8658.01,2301.83,19822503.12,2020-01-27 08:00:00
8641.99,8649.99,8593.99,8609.86,2175.41,18768537.78,2020-01-27 09:00:00
8634.13,8672.77,8624.2,8641.99,1573.26,13602159.45,2020-01-27 10:00:00
8735.67,8750.0,8629.0,8634.13,2817.4,24505938.42,2020-01-27 11:00:00
8746.46,8763.84,8700.41,8735.67,3346.27,29219443.7,2020-01-27 12:00:00
8739.6,8785.0,8730.0,8746.46,2386.09,20883694.61,2020-01-27 13:00:00
8756.47,8759.42,8717.1,8739.6,1438.37,12573707.7,2020-01-27 14:00:00
8779.67,8796.95,8753.65,8756.47,2184.98,19175673.33,2020-01-27 15:00:00
8791.5,8814.08,8749.2,8779.67,2602.33,22871179.34,2020-01-27 16:00:00
8767.06,8810.0,8760.01,8791.5,1899.06,16691308.15,2020-01-27 17:00:00
8883.05,8888.0,8763.0,8767.06,2165.32,19082004.64,2020-01-27 18:00:00
8932.12,8988.0,8860.54,8883.05,5666.09,50545632.74,2020-01-27 19:00:00
8986.71,8987.0,8920.0,8932.12,1624.08,14537687.93,2020-01-27 20:00:00
8964.85,9000.0,8932.0,8986.71,2514.79,22551138.9,2020-01-27 21:00:00
8902.45,8970.0,8890.96,8964.85,1691.43,15100117.51,2020-01-27 22:00:00
8907.57,8954.4,8890.1,8902.45,1529.09,13639247.8,2020-01-27 23:00:00
9069.31,9093.8,8907.56,8907.57,3397.71,30615378.37,2020-01-28 00:00:00
9132.96,9166.0,9069.24,9069.31,4589.48,41841398.56,2020-01-28 01:00:00
9119.79,9149.8,9101.17,9132.96,1595.66,14551706.46,2020-01-28 02:00:00
9111.95,9122.0,9073.91,9119.79,1449.72,13191605.2,2020-01-28 03:00:00
9054.95,9136.76,9043.04,9111.95,1839.11,16732865.51,2020-01-28 04:00:00
9059.1,9078.57,8930.67,9054.95,3767.74,33978165.73,2020-01-28 05:00:00
9016.3,9078.03,8990.0,9059.1,1815.33,16387700.71,2020-01-28 06:00:00
9039.92,9060.41,9004.5,9016.3,1401.91,12671081.12,2020-01-28 07:00:00
8988.5,9041.59,8962.35,9039.92,2395.31,21554746.91,2020-01-28 08:00:00
8975.17,9015.0,8967.97,8988.5,1342.99,12070827.37,2020-01-28 09:00:00
9019.17,9039.22,8942.0,8975.17,2520.14,22674370.91,2020-01-28 10:00:00
9082.13,9117.47,9014.0,9019.17,3385.75,30739665.26,2020-01-28 11:00:00
9049.11,9091.6,9015.0,9082.13,2171.51,19641034.66,2020-01-28 12:00:00
9086.36,9100.0,9033.0,9049.11,2565.0,23262255.83,2020-01-28 13:00:00
9033.93,9188.0,9020.0,9086.36,6301.68,57426810.54,2020-01-28 14:00:00
9024.58,9066.06,8958.0,9033.93,4685.58,42245036.42,2020-01-28 15:00:00
8969.18,9045.88,8967.83,9024.58,2967.02,26717135.39,2020-01-28 16:00:00
